,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,403.9229,1063.3231,834.0129,0.0,0.0,0.0,-921.4142,317354.7472,469.4991,5316.9001,-344941.9383,63.03028752,324520.99110000004,-344878.90801247995,-20357.916912479937
1,406.2957,1049.7881,827.8736,0.0,0.0,0.0,-937.6238,313354.7495,484.2764,5298.5985,-340968.4904,63.135770400000006,320483.958,-340905.35462959995,-20421.396629600025
2,378.3796,1107.437,807.1611,0.0,0.0,0.0,-904.7574,307733.967,478.2947,5324.3222,-335494.7952,65.00484288,314924.8042,-335429.79035712,-20504.98615711998
3,363.0975,1088.0397,802.7584,0.0,0.0,0.0,-923.0339,318526.5002,485.4891,5315.4148,-345964.0715,63.46177271999999,325658.26580000005,-345900.60972728004,-20242.34392727997
4,415.4431,1028.7566,818.1929,0.0,0.0,0.0,-913.4942,309152.6668,482.2363,5250.7819,-336745.7583,62.32878576,316234.5834,-336683.42951424,-20448.846114239983
5,390.0298,1084.2365,848.7008,0.0,0.0,0.0,-870.1239,314912.4535,488.5779,5269.0917,-342157.2933,61.95726792,322122.9663,-342095.33603208,-19972.36973208005
6,386.0202,1052.4882,807.404,0.0,0.0,0.0,-928.2410000000001,312125.6841,470.7802,5311.8302,-339845.9204,64.30596695999999,319225.9659,-339781.61443304,-20555.648533039992
7,369.2179,1041.6568,802.9808,0.0,0.0,0.0,-892.1215,305315.0378,469.5639,5330.2358,-333237.88,64.92233952,312436.5715,-333172.95766048,-20736.386160479982
8,393.5622,1079.1996,791.5308,0.0,0.0,0.0,-950.9389,312273.3311,473.6322,5321.6064,-340041.8464,63.64162944,319381.9234,-339978.20477056,-20596.28137056001
9,393.5716,1075.0701,821.2829,0.0,0.0,0.0,-910.7805,301833.5718,475.2565,5257.3385,-329685.2034,63.69140232,308945.3109,-329621.51199768,-20676.201097680016
10,422.8624,1099.174,834.0591,0.0,0.0,0.0,-946.2628,308069.1811,474.2965,5247.5379,-335845.6894,63.64044576,315200.8482,-335782.04895424,-20581.20075423997
11,415.7787,1061.2385,818.2619,0.0,0.0,0.0,-911.1223,312019.5398,489.8688,5294.7812,-339633.4518,62.84410488,319188.34660000005,-339570.60769512,-20382.26109511993
12,425.06300000000005,1085.3322,797.1126,0.0,0.0,0.0,-885.0644,310318.9964,475.7847,5310.1651,-337808.8557,62.56300104,317527.3896,-337746.29269896,-20218.903098960018
13,409.3365,1075.3198,820.9649,0.0,0.0,0.0,-917.5773,306087.0813,467.0213,5309.3394,-333834.479,64.71040464000001,313251.4859,-333769.76859536,-20518.282695359958
14,415.8758,1061.6987,803.4133,0.0,0.0,0.0,-928.3659,305053.5576,466.3369,5308.2435,-332999.2527,65.87592912,312180.7599,-332933.37677088,-20752.616870880007
15,399.8727,1073.1892,832.9851,0.0,0.0,0.0,-896.7213,302493.9754,476.3863,5308.944,-330237.5935,64.16073864,309688.6314,-330173.43276136,-20484.801361360005
16,395.1361,1048.2865,812.3115,0.0,0.0,0.0,-905.4566,308599.45,493.3892,5329.0467,-336488.9432,64.9016496,315772.1634,-336424.0415504,-20651.87815039996
17,408.2366,1058.1054,810.9408,0.0,0.0,0.0,-899.7064,301312.5246,490.3229,5279.3292,-328914.0396,63.77843376,308459.75310000003,-328850.26116624003,-20390.50806623999
18,403.8351,1057.2917,810.1681,0.0,0.0,0.0,-887.1586,304732.284,470.4506,5281.2882,-332559.3627,64.29573288,311868.1591,-332495.06696712,-20626.907867120008
19,375.9145,1081.1789,806.6479,0.0,0.0,0.0,-930.6317,303832.4836,479.7655,5296.8459,-331682.5841,63.15503688,310942.2046,-331619.42906312,-20677.22446311998
