,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,16.8356,32.083,37.1283,0.0,0.0,0.0,-3.1853,-7.6197,10.7805,-6.5938,-13.4977,2.8639404,79.4286,-10.6337596,68.79484040000001
1,7.7904,28.5956,34.4409,0.0,0.0,0.0,-0.4621,-7.6201,14.7265,-6.05,-12.9528,2.82964392,71.42119999999998,-10.12315608,61.29804391999999
2,9.7505,30.4556,36.9743,0.0,0.0,0.0,-4.2185,-8.0969,13.8201,-6.0617,-12.932,2.87538408,72.62339999999998,-10.05661592,62.566784079999984
3,7.117999999999999,27.2435,34.1814,0.0,0.0,0.0,-4.1025,-8.6193,12.9979,-5.1992,-13.1094,2.8687017599999995,63.61979999999999,-10.24069824,53.37910175999999
4,9.5111,30.5865,30.6724,0.0,0.0,0.0,-2.6124,-8.5548,12.4352,-5.1008,-13.2286,2.84833512,66.93719999999999,-10.38026488,56.55693511999999
5,10.485999999999999,27.1204,36.6156,0.0,0.0,0.0,-3.2197,-8.8332,13.636,-5.0647,-12.8468,2.84152032,70.74040000000002,-10.00527968,60.73512032000001
6,10.5656,30.0819,29.3491,0.0,0.0,0.0,-2.8881,-8.2229,11.7952,-5.6559,-12.9702,2.86638192,65.0249,-10.10381808,54.921081920000006
7,11.353,34.365,34.3415,0.0,0.0,0.0,-3.6409,-8.9806,12.5948,-4.6006,-13.4824,2.82939264,75.43220000000002,-10.65300736,64.77919264
8,9.507,36.0867,33.7495,0.0,0.0,0.0,-2.6002,-8.4352,11.5994,-5.1562,-13.1208,2.84161752,74.751,-10.27918248,64.47181752
9,12.8864,28.9346,33.8095,0.0,0.0,0.0,-2.8095,-8.4657,12.7357,-5.5657,-12.8118,2.846844,71.52529999999999,-9.964955999999999,61.56034399999999
