,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,392.07599999999996,1048.2193,1713.1523,0.0,0.0,0.0,-986.1461,-9093.4159,492.0519,5309.4452,-1608.6081,51.9606252,-1124.6173,-1556.6474747999996,-2681.2647748000004
1,434.7204,1077.1356,1745.9982,0.0,0.0,0.0,-1027.2444,-8895.7472,486.3286,5276.094,-1719.5933,51.62963544,-902.7147999999997,-1667.96366456,-2570.67846456
2,405.0331,1080.4576,1736.5689,0.0,0.0,0.0,-1004.2843,-9021.8997,494.1266,5265.0588,-1627.8372,51.83476416,-1044.9390000000012,-1576.00243584,-2620.941435840001
3,386.6851,1065.1262,1743.9856,0.0,0.0,0.0,-998.0089,-8916.1062,484.5819,5281.9844,-1728.2598,51.09239808,-951.7519000000003,-1677.16740192,-2628.91930192
4,443.4976,1022.2327,1706.9304,0.0,0.0,0.0,-1021.1864,-8942.2612,481.8492,5291.3328,-1677.1639,52.27199064,-1017.6049000000012,-1624.89190936,-2642.496809360001
5,400.8958,1063.7281,1728.8377,0.0,0.0,0.0,-1023.0393,-8996.6548,496.4541,5282.5893,-1691.7133,51.80469192,-1047.1891000000003,-1639.9086080799998,-2687.0977080800008
6,403.8469,1062.9323,1754.4836,0.0,0.0,0.0,-1015.2339,-8870.2067,477.3235,5283.7053,-1790.2389,53.25749856,-903.1490000000003,-1736.98140144,-2640.1304014400007
7,399.151,1058.6716,1727.1015,0.0,0.0,0.0,-1013.1434,-8926.046999999999,488.9918,5310.5081,-1748.7173,53.49289608,-954.7664000000003,-1695.22440392,-2649.990803920001
8,401.9827,1082.4053,1725.7491,0.0,0.0,0.0,-1007.2919,-8863.6304,497.246,5256.4731,-1784.8476,53.71154928,-907.0661,-1731.13605072,-2638.20215072
9,405.1949,1078.2944,1723.9867,0.0,0.0,0.0,-996.0526,-8889.1859,476.2415,5283.0088,-1747.3662,53.17550712,-918.512200000001,-1694.19069288,-2612.702892880001
10,417.7139,1043.8547,1748.9935,0.0,0.0,0.0,-990.7694,-9015.0389,478.6569,5298.8554,-1675.6522,51.22723464,-1017.7338999999993,-1624.42496536,-2642.1588653599993
11,430.8155,1095.8219,1739.1109,0.0,0.0,0.0,-987.2878,-9090.7304,489.694,5339.2788,-1631.9270000000001,51.42812256,-983.2971000000008,-1580.49887744,-2563.795977440001
12,412.9617,1084.8544,1734.3357,0.0,0.0,0.0,-1011.1509,-9002.4379,484.45,5288.6695,-1699.1906,53.03451312,-1008.317500000001,-1646.15608688,-2654.4735868800008
13,395.3148,1044.7802,1741.5379,0.0,0.0,0.0,-1017.8658,-8960.8057,476.7743,5262.8359,-1652.7916,53.49344688,-1057.4284000000016,-1599.29815312,-2656.726553120001
14,379.1844,1079.4175,1712.0273,0.0,0.0,0.0,-1011.0166,-8923.4447,479.1578,5271.7536,-1733.9642,54.69099119999999,-1012.9206999999997,-1679.2732087999998,-2692.1939087999995
15,407.4593,1017.0692,1727.017,0.0,0.0,0.0,-1021.2567,-8746.5403,480.3863,5270.6148,-1850.7812,54.03679416,-865.2503999999999,-1796.74440584,-2661.99480584
16,411.2788,1039.0945,1741.3761,0.0,0.0,0.0,-1015.416,-8842.6161,495.80699999999996,5314.688,-1848.8219,54.72594144,-855.7876999999999,-1794.09595856,-2649.88365856
17,383.93,1031.6191,1696.7213,0.0,0.0,0.0,-1001.7778,-8898.0843,492.0999,5330.6872,-1788.399,54.87463584,-964.8046000000003,-1733.5243641599998,-2698.3289641600004
