,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-0.00010000000002907684,1.0302869668521453e-13,0.00010000000017207356,0.0,0.0,0.0,-35.2721,-13.174299999999613,3.5527136788005016e-14,-1.9895196601282808e-13,28.58080000000001,-5.171052239999994,-48.44639999999998,23.409747760000077,-25.03665223999968
1,1.4210854715202004e-14,-2.8421709430404014e-14,-3.552713678800501e-15,0.0,0.0,0.0,-32.930200000000085,-14.120900000000624,4.085620730620577e-14,-5.684341886080803e-14,30.641100000000108,-4.974442559999988,-47.05110000000058,25.666657439999966,-21.384442560000142
2,2.0428103653102883e-14,-1.172395514004165e-13,9.999999979726226e-05,0.0,0.0,0.0,-28.938199999999927,-7.896799999999892,-1.5987211554602254e-14,2.557953848736361e-13,21.262100000000178,-4.880551679999999,-36.834899999999145,16.381548320000295,-20.45335167999885
3,-2.486899575160351e-14,1.2789769243681806e-13,1.2434497875801752e-14,0.0,0.0,0.0,-34.657700000000055,-7.116000000000093,-0.00010000000001575417,-0.00010000000008858478,21.332799999999963,-4.795747199999994,-41.77390000000094,16.537052799999877,-25.236847200001048
4,8.88178419700125e-15,-7.815970093361102e-14,9.999999990562004e-05,0.0,0.0,0.0,-31.7192,-15.279799999999476,4.085620730620577e-14,-1.3500311979441906e-13,31.01670000000012,-4.50361872,-46.99889999999957,26.513081280000073,-20.485818719999045
5,-2.6645352591003757e-14,-7.105427357601002e-15,-9.99999999073964e-05,0.0,0.0,0.0,-28.69269999999995,-13.332999999999936,1.7763568394002505e-15,4.618527782440651e-13,28.7142,-4.59978768,-42.02579999999835,24.114412319999914,-17.91138767999775
6,-2.664535259100376e-15,1.4210854715202004e-14,1.1013412404281553e-13,0.0,0.0,0.0,-28.448300000000057,-11.056299999999533,-1.77635683940025e-14,-2.0605739337042905e-13,25.836599999999862,-4.669749360000001,-39.50459999999957,21.166850639999797,-18.33774935999933
7,-9.999999999621424e-05,2.131628207280301e-14,7.815970093361102e-14,0.0,0.0,0.0,-28.5168,-5.732199999999224,3.5527136788005016e-14,-0.00010000000032306387,21.707000000000026,-4.399362719999999,-34.249199999999234,17.307637280000048,-16.941562719999418
8,3.3750779948604765e-14,2.8421709430404014e-14,1.403321903126198e-13,0.0,0.0,0.0,-24.058700000000016,-6.148799999999981,2.486899575160351e-14,0.00010000000064280812,17.77499999999995,-4.182209999999999,-30.20739999999873,13.592790000000123,-16.614609999998606
9,-1.7763568394002505e-15,8.881784197001252e-14,-1.5099033134902131e-13,0.0,0.0,0.0,-23.725400000000054,-6.509399999998585,-1.0658141036401504e-14,-0.00010000000012411192,22.0416000000002,-3.888265679999996,-30.234899999998436,18.15333432000016,-12.081565679997587
