,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,0.0001000000000139778,-7.815970093361102e-14,5.684341886080803e-14,0.0,0.0,0.0,-41.83959999999999,-34.46199999999948,3.0198066269804264e-14,2.557953848736361e-13,152.85689999999946,-6.282298800000004,-76.30149999999976,146.57460119999922,70.27310119999903
1,0.0,-1.5631940186722204e-13,6.394884621840903e-14,0.0,0.0,0.0,-43.661800000000035,-5.780899999999934,-3.3750779948604765e-14,0.00010000000010279564,130.85900000000055,-6.363448560000003,-49.44259999999999,124.49555144000028,75.05295143999984
2,3.3750779948604765e-14,0.00010000000007082122,-6.039613253960853e-14,0.0,0.0,0.0,-33.064399999999985,-50.21529999999985,-1.2434497875801752e-14,1.7053025658242404e-13,183.55140000000003,-6.227897040000005,-83.27959999999946,177.32350295999996,94.04390296000051
3,-0.00010000000000864871,2.131628207280301e-14,0.00010000000001753052,0.0,0.0,0.0,-40.45489999999994,-27.702099999999646,8.88178419700125e-15,2.9842794901924213e-13,154.0712999999996,-6.385368959999999,-68.15699999999839,147.68593103999982,79.5289310400014
4,0.00010000000003351772,-1.0658141036401503e-13,1.0658141036401504e-14,0.0,0.0,0.0,-43.508200000000045,3.3060000000002603,0.00010000000004595222,0.00010000000038701272,135.16319999999916,-6.10087536,-40.20190000000011,129.06232463999902,88.86042463999979
5,-5.3290705182007506e-15,-4.263256414560601e-14,3.552713678800501e-15,0.0,0.0,0.0,-33.44989999999995,2.6131999999999884,9.999999996068709e-05,9.999999956278316e-05,134.87589999999958,-5.969853360000003,-30.83650000000043,128.90604663999966,98.06954663999923
6,1.7763568394002505e-15,1.1368683772161605e-13,2.131628207280301e-14,0.0,0.0,0.0,-38.479500000000044,-42.93259999999985,1.1546319456101628e-14,-0.00010000000020227162,151.7399999999996,-6.350527440000002,-81.41219999999959,145.38947255999952,63.977272559999925
7,-9.99999999891088e-05,0.00010000000004595222,0.00010000000005305765,0.0,0.0,0.0,-38.70099999999994,-87.06650000000059,9.999999998377973e-05,-1.9895196601282808e-13,218.45329999999925,-6.510934799999995,-125.76730000000056,211.94236519999995,86.17506519999941
8,9.999999999088516e-05,9.999999985410568e-05,6.394884621840903e-14,0.0,0.0,0.0,-41.55300000000007,3.674499999999764,-2.0428103653102883e-14,4.263256414560601e-14,135.08139999999997,-6.251154479999998,-37.8783000000002,128.8302455200001,90.95194551999991
9,3.3750779948604765e-14,0.0,9.999999990029096e-05,0.0,0.0,0.0,-41.20439999999999,-17.095000000000404,1.0658141036401504e-14,-4.68958205601666e-13,174.11819999999923,-6.2873423999999964,-58.299300000001104,167.830857599999,109.53155759999748
