,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,397.7472,1058.8494,1694.997,0.0,0.0,0.0,-792.405,-11048.7832,497.7512,5405.3986,-1758.9568,1337.6453,-677.2495,-2786.4448,-1098.561,-3885.0058
1,388.2582,1054.683,1718.4571,0.0,0.0,0.0,-841.4135,-11015.4442,501.1169,5423.7136,-1736.1445,1328.2426,-663.7263,-2770.628899999999,-1071.6282,-3842.257099999999
2,402.6664,1066.2079,1729.0545,0.0,0.0,0.0,-882.1612,-10919.1444,473.5832,5460.9426,-1813.2954,1325.6296,-662.617,-2668.850999999998,-1150.2828,-3819.1337999999982
3,401.9226,1038.1825,1710.7123,0.0,0.0,0.0,-838.4013,-10901.8406,483.316,5428.2108,-1829.349,1332.0415,-665.3229,-2677.8976999999995,-1162.6304,-3840.5281
4,415.9422,1057.762,1730.234,0.0,0.0,0.0,-871.0239,-10938.0589,483.4551,5404.5858,-1760.0389,1333.8228,-665.7663,-2717.1037,-1091.9824,-3809.0861
5,398.6133,1095.8788,1719.7258,0.0,0.0,0.0,-789.8953,-10991.7374,486.6691,5395.4462,-1772.6915,1321.6323,-655.8804,-2685.2995,-1106.9396,-3792.2391
6,412.0218,1047.2093,1700.6483,0.0,0.0,0.0,-805.4861,-11050.0987,483.4326,5410.6005,-1740.4901,1309.7489,-646.6103,-2801.672300000001,-1077.3515,-3879.0238000000013
7,399.4661,1096.5844,1721.0658,0.0,0.0,0.0,-803.8069,-10913.5736,489.80199999999996,5383.4159,-1777.3039999999999,1324.8973,-660.6431,-2627.0463,-1113.0498,-3740.0961
8,369.3206,1099.248,1732.5963,0.0,0.0,0.0,-806.6294,-11050.3341,480.2139,5407.0502,-1704.4019,1336.7003,-668.2755,-2768.534500000001,-1035.9771,-3804.511600000001
9,398.1706,1085.9752,1714.8626,0.0,0.0,0.0,-864.9931,-10811.4853,491.6973,5396.6702,-1833.3876,1341.7513,-673.6518,-2589.1025000000022,-1165.2881000000002,-3754.390600000002
10,377.5968,1083.8004,1700.6712,0.0,0.0,0.0,-868.2273,-10881.7242,476.2874,5425.1707,-1844.489,1334.6827,-668.7625,-2686.425000000001,-1178.5688,-3864.9938
11,385.2262,1071.7844,1721.2109,0.0,0.0,0.0,-824.206,-11052.6765,492.8479,5465.0231,-1724.3049,1328.493,-666.9199,-2740.789999999999,-1062.7318,-3803.5217999999986
12,377.4131,1037.8023,1696.6357,0.0,0.0,0.0,-773.0812,-10997.2548,489.2606,5423.276999999999,-1760.1019,1331.4981,-676.0444,-2745.9473000000016,-1104.6482,-3850.5955000000013
13,382.9492,1122.3742,1715.1274,0.0,0.0,0.0,-741.8508,-10987.9536,488.7808,5409.3254,-1819.5504,1340.7355,-674.0123,-2611.2474,-1152.8272000000004,-3764.0746
14,394.4022,1097.2216,1733.6689,0.0,0.0,0.0,-785.4174,-11026.8022,496.1617,5392.7841,-1756.0692,1329.2868,-667.086,-2697.981100000001,-1093.8683999999996,-3791.849500000001
