,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,398.0512,1050.1585,1728.7075,0.0,0.0,0.0,-993.8006,-9896.7122,475.9917,5244.3603,-1529.499,1136.3556,-618.6801,-1993.2436000000007,-1011.8235,-3005.067100000001
1,409.4286,1009.7857,1695.9508,0.0,0.0,0.0,-956.4478,-9991.0792,495.4206,5330.6544,-1555.2387,1148.9005,-618.3835,-2006.2868999999994,-1024.7217,-3031.0085999999988
2,393.6127,1079.8541,1714.2244,0.0,0.0,0.0,-948.4944,-9921.3622,474.139,5277.3172,-1624.9652,1159.6168,-623.2972,-1930.7091999999993,-1088.6456,-3019.3547999999987
3,381.4408,1027.621,1717.1341,0.0,0.0,0.0,-929.7173,-10054.2324,474.4963,5246.1623,-1631.8255,1194.2604,-640.9019,-2137.0952000000007,-1078.4669999999999,-3215.5622000000008
4,408.6574,1033.3957,1667.3478,0.0,0.0,0.0,-925.8209,-10358.6386,478.7699,5313.8847,-1534.6052,1201.0928,-642.7605,-2382.4040000000005,-976.2729,-3358.6769000000004
5,414.4714,1018.4444,1703.1559,0.0,0.0,0.0,-881.0360000000001,-10180.5174,482.4973,5275.1524,-1574.1474,1175.4124,-636.4287,-2167.832000000001,-1035.1637,-3202.9957
6,387.0129,1013.5239,1691.6028,0.0,0.0,0.0,-943.4341,-9941.9135,484.5607,5304.4292,-1656.3155,1173.8863,-636.7978,-2004.218100000001,-1119.2269999999999,-3123.4451000000013
7,389.4481,1044.7692,1694.0677,0.0,0.0,0.0,-944.2186,-10010.7634,482.6592,5306.7204,-1590.8882,1180.1847,-632.4612,-2037.3174,-1043.1647,-3080.4821
8,387.645,1037.6933,1693.7598,0.0,0.0,0.0,-889.4075,-10088.7981,488.9399,5295.2589,-1573.3407,1179.4759,-643.8136,-2074.9087,-1037.6784,-3112.5871
9,389.2567,1005.3645,1680.604,0.0,0.0,0.0,-941.4112,-10069.7483,484.87800000000004,5279.6547,-1594.0294,1168.0887,-626.3599,-2171.4015999999992,-1052.3006,-3223.7021999999993
10,407.7774,1026.4529,1704.2443,0.0,0.0,0.0,-934.8888,-10136.2282,485.1007,5286.5888,-1588.24,1187.3761,-635.9755,-2160.9528999999993,-1036.8394,-3197.7922999999987
11,395.4563,1061.2293,1711.7102,0.0,0.0,0.0,-911.5791,-10190.549,480.9054,5285.2738,-1686.5379,1213.5385,-645.5808,-2167.553100000001,-1118.5802,-3286.1333000000013
12,370.2603,1063.5044,1688.1764,0.0,0.0,0.0,-936.4942,-10140.985999999999,495.9495,5278.3349,-1648.5118,1199.7604,-639.5758,-2181.2547000000013,-1088.3272000000004,-3269.581900000001
13,426.6033,1050.1182,1707.6188,0.0,0.0,0.0,-885.0223,-10340.9584,472.8818,5280.3078,-1603.463,1207.6511,-645.4811,-2288.4508000000005,-1041.2930000000001,-3329.7438
14,388.1985,1044.7111,1682.026,0.0,0.0,0.0,-904.9698,-10200.7627,471.3252,5313.7827,-1618.0233,1186.5209,-628.9117,-2205.6889999999994,-1060.4141,-3266.1030999999994
15,412.4408,1039.5553,1695.9945,0.0,0.0,0.0,-916.6624,-10225.6356,476.4445,5311.5735,-1619.4402,1196.0229,-631.9595,-2206.2894,-1055.3768,-3261.6662
16,418.1727,1005.1333,1724.7827,0.0,0.0,0.0,-912.4275,-10080.067,477.9235,5321.1913,-1760.2519,1186.9461,-642.2624,-2045.2909999999986,-1215.5682000000004,-3260.859199999999
