,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-2.131628207280301e-14,-1.4210854715202004e-14,-2.8421709430404014e-14,0.0,0.0,0.0,-43.34610000000005,-13.878199999999527,9.99999999891088e-05,-2.415845301584341e-13,27.60799999999981,-32.671100000000145,51.05139999999997,-57.22420000000051,45.98829999999976,-11.235900000001434
1,-1.0658141036401504e-14,-4.618527782440651e-14,-0.0001000000001170065,0.0,0.0,0.0,-48.10849999999999,-15.631000000000675,-3.0198066269804264e-14,7.567280135845067e-13,28.79799999999987,-32.449100000000115,52.8586,-63.73960000000013,49.20749999999976,-14.532100000000597
2,-1.5987211554602254e-14,-9.947598300641404e-14,7.105427357601002e-15,0.0,0.0,0.0,-42.13999999999994,-13.027399999998634,-1.7763568394002505e-15,5.32907051820075e-13,31.93500000000021,-31.083599999999894,54.09370000000007,-55.16739999999754,54.94510000000037,-0.2222999999962667
3,3.5527136788005016e-14,7.105427357601002e-15,-1.0658141036401503e-13,0.0,0.0,0.0,-42.222800000000035,-8.397800000000945,-4.796163466380676e-14,9.999999997400977e-05,25.712499999999963,-32.08060000000009,53.892699999999955,-50.62050000000231,47.52459999999982,-3.095900000001123
4,1.4210854715202004e-14,2.8421709430404014e-14,2.0605739337042905e-13,0.0,0.0,0.0,-41.372300000000045,-10.616899999999156,-4.085620730620577e-14,-5.062616992290714e-13,24.098799999999837,-32.477500000000006,52.17249999999997,-51.98920000000075,43.79379999999981,-8.195400000001174
5,-0.00010000000004417585,1.4210854715202004e-14,-0.0001000000001454282,0.0,0.0,0.0,-40.47629999999996,-15.608600000000385,-9.999999999266153e-05,6.794564910705958e-13,33.794199999999954,-31.09309999999986,53.921299999999974,-56.08520000000215,56.62240000000017,0.5371999999979025
6,-5.3290705182007506e-15,1.2434497875801753e-13,1.2789769243681806e-13,0.0,0.0,0.0,-46.18870000000002,-14.936899999999106,-5.3290705182007506e-15,-1.9362289549462728e-13,31.26519999999979,-31.749800000000075,53.99829999999998,-61.12559999999918,53.5136999999998,-7.611899999998819
7,1.77635683940025e-14,1.4921397450962106e-13,-7.105427357601002e-15,0.0,0.0,0.0,-48.75169999999997,-15.917799999998806,0.00010000000001042508,9.999999979459771e-05,36.314199999999964,-32.879099999999944,53.820900000000066,-64.66929999999915,57.25599999999986,-7.4132999999983795
8,-0.00010000000003174135,8.526512829121202e-14,-4.263256414560601e-14,0.0,0.0,0.0,-40.1939,-20.311500000000557,-7.105427357601002e-15,5.417888360170764e-14,31.646,-33.11530000000017,51.51640000000004,-60.50549999999896,50.04709999999999,-10.458399999997843
9,9.999999998377973e-05,2.131628207280301e-14,-9.237055564881302e-14,0.0,0.0,0.0,-46.20930000000003,-16.306499999999563,1.2434497875801752e-14,2.0694557179012923e-13,28.147899999999925,-31.90110000000001,54.7027,-62.515699999999285,50.94949999999979,-11.566199999998805
