,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,5.1136,5.8535,10.0729,0.0,0.0,0.0,-1.6568,7.6492,5.8365,-84.0744,-12.7546,22.2195,-23.28,-51.2055,-13.8151,-65.0206
1,3.2083,7.9265,11.4338,0.0,0.0,0.0,-1.7757,7.5711,6.3427,-85.1095,-12.7158,22.2384,-23.4067,-50.4028,-13.884100000000002,-64.2869
2,1.6626,6.0076,8.1831,0.0,0.0,0.0,-1.7648,7.1428,5.7542,-83.2802,-13.0201,22.2526,-23.3213,-56.29469999999999,-14.0888,-70.3835
3,4.3614,8.0413,6.8376,0.0,0.0,0.0,-1.7576,7.4518,6.5303,-82.8415,-13.1152,22.1297,-23.4064,-51.3767,-14.3919,-65.7686
4,4.8544,6.7463,7.2694,0.0,0.0,0.0,-1.7517,7.2573,6.6175,-86.2835,-12.619000000000002,22.0777,-22.9592,-55.2903,-13.5005,-68.7908
5,3.7127,6.7261,9.3276,0.0,0.0,0.0,-1.2738,7.6409,6.4795,-84.4329,-13.1016,22.1155,-23.1427,-51.8199,-14.1288,-65.94870000000002
6,3.2406,8.0175,6.3271,0.0,0.0,0.0,-1.3947,6.6044,5.8124,-84.9373,-12.262,22.2242,-23.3178,-56.33,-13.3556,-69.6856
7,4.7988,6.0789,7.4965,0.0,0.0,0.0,-1.5932,8.1777,6.5481,-83.9849,-12.7842,22.2809,-22.9638,-52.4781,-13.4671,-65.9452
8,6.632999999999999,9.6815,8.1143,0.0,0.0,0.0,-1.5345,7.1774,5.4389,-83.8653,-13.1435,22.3187,-23.101999999999997,-48.35470000000001,-13.9268,-62.28150000000001
9,4.3836,5.2131,7.5958,0.0,0.0,0.0,-1.6336,6.7619,6.3867,-82.19200000000001,-13.3516,22.0069,-23.1334,-53.4845,-14.4781,-67.96260000000001
10,5.4553,8.6883,6.2452,0.0,0.0,0.0,-1.6216,6.7908,7.2339,-84.2374,-12.7284,22.1628,-22.9674,-51.4455,-13.533,-64.9785
11,5.9461,8.765,12.5826,0.0,0.0,0.0,-1.6513,7.7413,6.2611,-84.1117,-13.1726,22.0636,-23.201,-44.4669,-14.31,-58.7769
12,4.9189,8.0575,9.6031,0.0,0.0,0.0,-0.9138,7.2171,6.8862,-85.7745,-12.5081,22.1628,-23.3354,-50.00550000000001,-13.6807,-63.68620000000001
13,2.7115,6.1859,5.3876,0.0,0.0,0.0,-0.8332,7.0705,6.7888,-85.3752,-12.512,22.1675,-23.1494,-58.0641,-13.4939,-71.55799999999998
14,4.6545,6.4066,8.9288,0.0,0.0,0.0,-1.6559,6.3501,6.0278,-84.9485,-12.780999999999999,22.2573,-23.2799,-54.2366,-13.8036,-68.0402
15,3.1442,5.0752,7.495,0.0,0.0,0.0,-0.986,6.1825,6.6444,-82.9177,-12.8852,22.1486,-23.1076,-55.3624,-13.844200000000004,-69.2066
16,3.1539,7.8159,9.3897,0.0,0.0,0.0,-1.3228,6.7046,5.7966,-83.6302,-12.5864,22.2289,-23.175,-52.09230000000001,-13.5325,-65.62480000000001
17,4.6199,8.0441,6.0001,0.0,0.0,0.0,-1.7022,7.3047,4.6905,-83.1756,-12.9537,22.2715,-23.5983,-54.21850000000001,-14.280499999999998,-68.499
18,4.0229,8.8183,8.881,0.0,0.0,0.0,-1.7359,7.2485,4.8962,-84.4256,-12.5766,22.2573,-23.4056,-52.2946,-13.724899999999998,-66.0195
19,5.0513,7.4113,7.4259,0.0,0.0,0.0,-1.4180000000000001,7.9826,5.3118,-85.8578,-12.390999999999998,22.1911,-23.1964,-54.0929,-13.396300000000002,-67.48920000000001
20,5.1339,5.4099,5.9,0.0,0.0,0.0,-1.0868,7.3608,6.1377,-84.25399999999999,-12.612,22.125,-23.2028,-55.3985,-13.6898,-69.08829999999999
21,10.5413,6.6577,6.7811,0.0,0.0,0.0,-1.505,6.6766,6.8689,-85.2079,-12.4567,22.3754,-23.3143,-49.18729999999999,-13.3956,-62.5829
22,6.3105,9.0733,13.3219,0.0,0.0,0.0,-1.6507,6.9036,4.8865,-83.1317,-13.2534,22.3282,-23.1948,-44.2866,-14.12,-58.4066
23,5.0888,12.234000000000002,8.683,0.0,0.0,0.0,-1.5161,7.1539,5.2331,-86.2834,-11.8914,22.1817,-23.4041,-49.4067,-13.1138,-62.52050000000001
24,3.5384,5.1177,6.4139,0.0,0.0,0.0,-1.7427,6.5388,5.662999999999999,-84.1529,-12.3645,22.1864,-23.2625,-58.6238,-13.4406,-72.0644
25,2.1838,7.0904,9.2112,0.0,0.0,0.0,-1.5895,7.3509,5.185,-84.4465,-12.7875,22.4274,-23.374000000000002,-55.01470000000001,-13.7341,-68.7488
26,6.5689,6.4635,8.8192,0.0,0.0,0.0,-1.5685,7.1035,6.2197,-85.3042,-12.5183,22.1061,-23.1527,-51.6979,-13.564899999999998,-65.2628
27,6.1934,8.184,8.257,0.0,0.0,0.0,-1.2125,6.5479,5.6702,-85.5349,-12.7492,22.4605,-23.0301,-51.89489999999999,-13.3188,-65.2137
28,2.0074,6.6487,7.9186,0.0,0.0,0.0,-1.5245,7.6293,6.3403,-86.0076,-12.7702,22.0966,-23.1437,-56.98779999999999,-13.8173,-70.8051
29,5.3532,7.1818,7.7884,0.0,0.0,0.0,-1.5672,6.3102,5.5882,-84.4007,-12.5608,22.3565,-23.2196,-53.7461,-13.4239,-67.17
30,6.4248,10.2996,13.5304,0.0,0.0,0.0,-1.4869,7.0686,5.5655,-85.3724,-12.538,22.4557,-23.3201,-43.9704,-13.4024,-57.3728
31,6.8368,9.1429,8.1553,0.0,0.0,0.0,-1.4025,6.431,4.7914,-84.7884,-11.9539,22.2998,-23.1088,-50.8335,-12.762899999999998,-63.59639999999999
32,6.8459,10.7745,8.0726,0.0,0.0,0.0,-1.6614,7.3888,5.38,-86.7218,-12.3044,22.1722,-23.3209,-49.92140000000001,-13.4531,-63.37450000000001
33,3.3710000000000004,3.8998,9.4918,0.0,0.0,0.0,-1.506,6.7666,7.1329,-84.06700000000001,-12.4474,22.0352,-23.4513,-54.9109,-13.8635,-68.7744
34,4.8955,9.1885,7.5495,0.0,0.0,0.0,-1.6809,8.3108,6.25,-84.9327,-13.1716,22.0966,-23.1112,-50.4193,-14.1862,-64.60549999999999
35,4.042,4.6478,10.4726,0.0,0.0,0.0,-0.9659,7.0429,6.5455,-84.83200000000001,-13.1657,22.2998,-23.203000000000003,-53.0471,-14.068899999999998,-67.116
36,5.5985,10.2016,11.2954,0.0,0.0,0.0,-1.633,6.7794,6.6931,-87.1562,-12.5452,22.1722,-23.1879,-48.2212,-13.560899999999998,-61.7821
37,4.6602,6.5131,6.6581,0.0,0.0,0.0,-1.6899,6.5609,6.8655,-84.5287,-12.2184,22.1297,-23.1232,-54.960800000000006,-13.211900000000002,-68.1727
38,3.4678,6.6323,7.3115,0.0,0.0,0.0,-1.4835,7.1261,5.5628,-84.0939,-12.8202,22.3471,-23.1344,-55.4769,-13.607499999999998,-69.0844
