,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,6.947,18.3469,17.2862,0.0,0.0,0.0,-4.4061,-38.077,10.2157,56.3672,-19.8077,34.2588,-32.7133,66.6799,-18.2622,48.4177
1,9.0427,20.0663,13.8522,0.0,0.0,0.0,-4.436,-40.0407,9.6041,57.036,-17.8658,33.895,-32.7487,65.1246,-16.719499999999996,48.4051
2,8.7725,20.5776,15.4496,0.0,0.0,0.0,-4.0251,-42.6323,11.3318,57.8149,-15.7853,33.6492,-32.0839,67.289,-14.22,53.068999999999996
3,10.2306,25.4119,10.7807,0.0,0.0,0.0,-2.7392,-43.6863,8.234,57.2668,-15.7953,34.1737,-32.8856,65.49849999999999,-14.507199999999996,50.9913
4,6.4906,28.7909,16.8543,0.0,0.0,0.0,-4.9258,-47.1587,9.4575,60.5083,-17.0994,33.8477,-32.3914,70.0171,-15.643099999999993,54.373999999999995
5,8.0526,19.4097,21.5808,0.0,0.0,0.0,-2.2889,-44.4356,10.5295,58.5759,-15.2055,33.9138,-33.0651,71.42399999999998,-14.3568,57.06719999999999
6,7.1392,19.7298,22.3857,0.0,0.0,0.0,-3.4774,-43.4936,8.5019,57.538000000000004,-17.2674,34.3816,-32.7778,68.3236,-15.6636,52.66000000000001
7,9.2641,21.9867,20.5782,0.0,0.0,0.0,-3.3585,-42.695,9.7867,56.318999999999996,-15.8339,34.0698,-32.2449,71.88119999999998,-14.009,57.87219999999999
8,8.2009,26.6257,16.1253,0.0,0.0,0.0,-2.0847,-41.254,11.4418,57.6511,-16.4507,33.9564,-32.3877,76.70609999999998,-14.882,61.8241
9,8.047,23.2415,12.6273,0.0,0.0,0.0,-3.3987,-45.7887,8.3958,61.0106,-16.4245,34.0981,-32.6183,64.1348,-14.944699999999996,49.19010000000001
10,5.9014,29.163,14.0083,0.0,0.0,0.0,-3.7866,-44.7629,8.7065,59.3158,-16.2758,34.1974,-32.5002,68.5455,-14.578599999999998,53.9669
11,9.5977,24.0667,17.5031,0.0,0.0,0.0,-4.7985,-42.3307,7.7413,57.9588,-16.1484,34.1454,-32.0571,69.7384,-14.060099999999995,55.6783
12,9.335,30.6312,11.0896,0.0,0.0,0.0,-3.359,-45.5797,8.0827,60.0713,-16.5136,34.2635,-32.6915,70.2711,-14.941599999999998,55.32950000000002
13,6.4998,24.2318,12.3125,0.0,0.0,0.0,-4.438,-44.7881,9.8651,61.5074,-16.8836,33.9611,-32.4985,65.1905,-15.421,49.7695
14,10.0173,21.0145,15.5207,0.0,0.0,0.0,-0.0587,-46.5414,7.5524,61.106,-15.7863,34.0036,-32.6771,68.6108,-14.459800000000005,54.151
15,9.5109,19.3226,22.7748,0.0,0.0,0.0,-2.7251,-44.8725,9.7618,58.4353,-15.7064,34.0556,-32.6077,72.20779999999998,-14.258500000000005,57.949299999999994
16,8.4067,23.8703,13.83,0.0,0.0,0.0,-4.0065,-48.7744,9.9459,63.2003,-15.7872,34.2068,-32.5441,66.47229999999999,-14.124499999999998,52.34779999999999
17,10.7159,28.7568,13.5279,0.0,0.0,0.0,-4.0476,-45.5922,7.975,60.0255,-15.0892,34.1832,-32.7917,71.3613,-13.697699999999998,57.6636
18,6.3738,28.9845,13.7241,0.0,0.0,0.0,-5.1122,-44.1115,8.5771,58.1041,-16.4929,34.1407,-32.544000000000004,66.5399,-14.896199999999993,51.64370000000001
19,8.8118,27.5035,12.1669,0.0,0.0,0.0,-5.1267,-43.2657,6.955,57.7671,-16.9724,34.4903,-32.2713,64.8119,-14.7534,50.0585
20,11.5954,33.5719,14.3063,0.0,0.0,0.0,-1.6773,-39.0462,9.7032,56.536,-18.4665,34.0131,-32.2193,84.9893,-16.672699999999995,68.3166
21,9.7012,19.3788,14.1398,0.0,0.0,0.0,-5.3444,-38.4303,9.1091,55.5585,-16.9658,33.9989,-32.1078,64.1127,-15.0747,49.03800000000001
22,12.0923,23.7757,15.2291,0.0,0.0,0.0,-2.9668,-41.4712,7.2706,56.6996,-16.8324,34.3485,-32.2021,70.6293,-14.686,55.9433
23,6.6883,25.2698,12.2306,0.0,0.0,0.0,-3.5322,-45.9712,9.2149,60.0164,-15.9566,34.0084,-32.5146,63.9166,-14.4628,49.4538
24,13.0158,19.7932,15.5312,0.0,0.0,0.0,-2.9489,-47.1545,8.5958,61.0966,-15.979000000000001,33.9422,-32.7635,67.9292,-14.8003,53.1289
