,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,2.9666,22.4918,16.4896,0.0,0.0,0.0,-2.1243,2.6768,9.1046,-42.57899999999999,-14.6533,25.7869,-25.1602,9.0261,-14.0266,-5.000499999999999
1,6.4832,27.1698,12.3647,0.0,0.0,0.0,-2.0958,2.7543,8.1233,-40.8665,-14.8194,25.8766,-25.2301,13.933,-14.1729,-0.2398999999999987
2,3.8849,24.7271,7.6697,0.0,0.0,0.0,-1.3603,2.8782,7.7894,-41.7473,-15.1934,25.7065,-25.2338,3.841699999999996,-14.7207,-10.879000000000005
3,7.4263,21.4002,10.009,0.0,0.0,0.0,-1.4751,2.3799,8.4461,-41.6542,-14.965,25.7018,-25.1883,6.532200000000002,-14.451500000000005,-7.9193
4,6.0618,25.2544,9.5774,0.0,0.0,0.0,-2.3576,2.5493,9.1582,-41.4418,-15.5904,25.8719,-24.9616,8.801700000000013,-14.6801,-5.8783999999999885
5,8.1875,23.9076,11.5754,0.0,0.0,0.0,-1.7882,2.9177,10.0395,-42.711000000000006,-15.0626,25.6687,-25.325,12.128500000000004,-14.718899999999998,-2.590399999999996
6,6.9087,26.1744,8.3277,0.0,0.0,0.0,-2.1257,3.1359,8.7086,-42.3783,-15.0104,25.7916,-25.4783,8.751299999999992,-14.697100000000002,-5.945800000000008
7,6.4845,22.5927,14.5178,0.0,0.0,0.0,-0.3381,2.3871,9.6799,-41.8948,-14.3845,25.4183,-25.4512,13.429100000000012,-14.4174,-0.9882999999999882
8,8.2073,23.7812,10.1872,0.0,0.0,0.0,-1.1513,2.853,9.8461,-41.1702,-15.6285,25.7443,-24.9136,12.5533,-14.7978,-2.2444999999999986
9,7.5493,22.83,11.6492,0.0,0.0,0.0,-1.671,2.9185,8.9148,-42.4721,-14.8283,25.7254,-25.1164,9.718699999999998,-14.2193,-4.500599999999999
10,7.3229999999999995,22.3834,9.1781,0.0,0.0,0.0,-0.3208,2.4157,8.647,-41.42,-14.9845,25.5223,-25.340999999999998,8.206400000000002,-14.8032,-6.596799999999997
11,10.7122,21.0861,8.9746,0.0,0.0,0.0,-1.9804,2.9984,6.7563,-41.853,-15.687999999999999,25.9522,-25.0999,6.694199999999995,-14.8357,-8.141500000000004
12,7.446000000000001,21.4641,9.5383,0.0,0.0,0.0,-1.4874,2.1243,9.1951,-41.0512,-14.9507,25.6215,-25.1286,7.229199999999999,-14.457799999999995,-7.2286
13,6.6229,31.5235,8.8897,0.0,0.0,0.0,-2.1423,2.2963,9.3021,-41.2649,-15.2514,25.7774,-25.0627,15.2273,-14.5367,0.6905999999999999
14,12.3695,23.9122,10.1673,0.0,0.0,0.0,-1.1576,1.8884,7.5671,-40.5447,-14.9946,25.7207,-25.2534,14.202199999999998,-14.5273,-0.32509999999999906
15,7.7757,26.6027,10.4324,0.0,0.0,0.0,-2.0269999999999997,2.494,8.549,-41.8962,-14.8052,25.8247,-25.1141,11.930599999999998,-14.0946,-2.164000000000001
16,5.5632,26.1113,12.3977,0.0,0.0,0.0,-2.0312,1.9199,9.0247,-40.9201,-14.6139,25.6593,-25.073,12.065500000000007,-14.027599999999998,-1.9620999999999924
17,9.6915,25.3073,10.482999999999999,0.0,0.0,0.0,-0.9309,2.7104,7.7476,-42.2687,-15.5262,25.7207,-25.3105,12.740200000000002,-15.116,-2.375799999999998
18,4.9068,25.1137,5.5074,0.0,0.0,0.0,-1.9933,2.3408,8.7236,-41.9593,-15.1751,25.7065,-25.0277,2.639700000000005,-14.496300000000002,-11.856599999999995
