Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-0.00010000000002285958,0.00010000000001042508,7.105427357601002e-15,0.0,0.0,0.0,-56.16160000000008,-10.917100000000985,0.00010000000004595222,6.536993168992922e-13,67.98150000000001,-8.31684599999999,-67.07860000000053,59.66465399999999,-7.413946000001452
1,-2.6645352591003757e-14,-2.1316282072803006e-14,-2.842170943040401e-14,0.0,0.0,0.0,-54.65550000000002,-24.691500000000737,-0.0001000000000015433,-9.999999991805453e-05,86.35209999999998,-8.90499672,-79.3472000000003,77.44710327999994,-1.9000967200005903
2,-3.552713678800501e-15,-1.2079226507921703e-13,0.00010000000008147936,0.0,0.0,0.0,-55.251499999999936,-17.271999999998933,-2.842170943040401e-14,0.00010000000010279564,69.98310000000004,-8.240198399999999,-72.52329999999988,61.742901599999996,-10.780398399999655
3,-3.375077994860476e-14,-9.999999988963282e-05,0.00010000000006016307,0.0,0.0,0.0,-56.01319999999998,-19.083200000000407,-9.999999996956888e-05,-9.99999999891088e-05,82.24489999999992,-8.803849680000004,-75.09660000000203,73.44105031999985,-1.6555496800019611
4,1.7763568394002505e-15,0.0,-9.999999995358166e-05,0.0,0.0,0.0,-56.19349999999995,-19.08320000000007,-9.999999996601616e-05,2.842170943040401e-14,78.3254,-8.736802559999997,-75.27690000000004,69.58859743999996,-5.688302559998945
5,9.999999999799059e-05,9.947598300641403e-14,2.1316282072803006e-14,0.0,0.0,0.0,-58.03779999999993,-9.861300000000693,1.0658141036401503e-14,2.842170943040401e-14,67.11229999999986,-8.557368479999996,-67.89899999999969,58.55493151999977,-9.344068480000374
6,-2.1316282072803006e-14,-1.9184653865522705e-13,-7.815970093361102e-14,0.0,0.0,0.0,-52.15830000000001,-9.786500000000544,-4.263256414560601e-14,1.9895196601282805e-13,70.45479999999998,-8.297512560000007,-61.94479999999837,62.1572874400001,0.2124874400015031
7,-1.7763568394002505e-14,-9.237055564881302e-14,-2.1316282072803006e-14,0.0,0.0,0.0,-57.54860000000002,-16.711599999998814,-9.999999998377973e-05,-1.4210854715202004e-13,70.7826,-8.679913920000013,-74.26029999999926,62.102686080000076,-12.157613919999868
8,0.00010000000000598419,1.4210854715202004e-14,-7.105427357601002e-14,0.0,0.0,0.0,-54.78059999999999,-16.89529999999871,-2.3092638912203256e-14,1.4210854715202004e-14,65.32629999999992,-8.249872320000005,-71.67579999999951,57.07642767999988,-14.599372319999866
9,-0.00010000000000864873,0.0,0.00010000000000331966,0.0,0.0,0.0,-53.33980000000002,-26.107400000000723,-8.881784197001252e-15,2.842170943040401e-14,79.86769999999996,-8.558222399999998,-79.44720000000038,71.30947759999995,-8.137722400000648
10,1.2434497875801753e-14,-6.394884621840902e-14,3.552713678800501e-14,0.0,0.0,0.0,-52.654700000000034,-24.154700000000496,4.796163466380676e-14,0.00010000000008858478,81.1656,-8.657624159999992,-76.80930000000058,72.50797583999994,-4.301324160000178
11,7.105427357601002e-15,5.684341886080802e-14,-6.394884621840902e-14,0.0,0.0,0.0,-56.354399999999984,-14.807600000000487,-0.00010000000000331966,5.542233338928781e-13,66.04390000000012,-8.141099759999994,-71.16209999999884,57.902800239999976,-13.259299759998186
12,-1.5987211554602254e-14,1.3500311979441904e-13,-2.1316282072803006e-14,0.0,0.0,0.0,-52.286700000000046,-22.195200000000103,3.907985046680551e-14,-1.1368683772161603e-13,77.40260000000004,-8.653590719999997,-74.48190000000008,68.74900928000002,-5.732890720000512
13,3.552713678800501e-15,-2.842170943040401e-14,-6.394884621840902e-14,0.0,0.0,0.0,-53.3923,-27.586900000000938,-1.9539925233402755e-14,-1.1368683772161603e-13,84.71699999999991,-8.345846879999995,-80.97919999999979,76.37115311999997,-4.608046880000046
14,-3.197442310920451e-14,1.2789769243681803e-13,-7.815970093361102e-14,0.0,0.0,0.0,-54.97169999999996,-18.189000000000483,5.329070518200751e-15,-4.405364961712621e-13,85.87399999999992,-8.806787279999998,-73.1607000000012,77.06721271999994,3.906512719998979
15,-0.00010000000001220144,3.552713678800501e-14,-8.171241461241152e-14,0.0,0.0,0.0,-56.43370000000004,-16.722400000001347,9.999999999621423e-05,2.8421709430404007e-13,73.43150000000017,-8.328811680000003,-73.1561000000001,65.10268832000025,-8.053411680001204
16,7.105427357601002e-15,2.842170943040401e-14,0.00010000000001042508,0.0,0.0,0.0,-57.542299999999905,-24.75870000000111,7.105427357601002e-15,0.00010000000037280188,85.0449000000001,-8.615748240000002,-82.30080000000083,76.42915176000007,-5.871648240000312
17,3.019806626980426e-14,7.105427357601002e-14,-0.00010000000001753051,0.0,0.0,0.0,-56.29580000000001,-18.43189999999986,-1.4210854715202004e-14,9.947598300641403e-14,79.38229999999993,-8.68622760000001,-74.72780000000095,70.69607239999989,-4.031727600001055
18,3.552713678800501e-15,1.0658141036401503e-13,-7.105427357601002e-15,0.0,0.0,0.0,-50.11840000000002,-27.319699999999873,-2.4868995751603507e-14,3.410605131648481e-13,89.31469999999982,-8.766295919999994,-77.43809999999952,80.54840407999987,3.1103040800001125
19,-4.973799150320701e-14,4.973799150320701e-14,7.105427357601002e-15,0.0,0.0,0.0,-53.476199999999935,-14.678500000000671,1.9539925233402755e-14,5.684341886080801e-13,70.69380000000007,-8.482227839999995,-68.15469999999888,62.211572159999925,-5.943127839998503
20,0.0001000000000139778,1.8474111129762605e-13,9.947598300641403e-14,0.0,0.0,0.0,-56.548799999999936,-12.361900000000965,-1.4210854715202004e-14,-3.836930773104541e-13,70.73170000000005,-8.738316719999998,-68.9106000000002,61.993383279999904,-6.917216720000525
21,-1.9539925233402755e-14,-9.999999988963282e-05,9.999999995358166e-05,0.0,0.0,0.0,-51.9824,-7.7378999999992715,4.085620730620576e-14,-0.00010000000060017555,73.4188,-8.639691119999991,-59.72039999999956,64.77910888,5.058708879999749
22,-1.3322676295501878e-14,3.552713678800501e-14,-1.4210854715202004e-14,0.0,0.0,0.0,-56.07280000000003,-19.318600000000224,-1.9539925233402755e-14,9.999999934962034e-05,70.70519999999999,-8.31197951999999,-75.39130000000043,62.39322048000001,-12.998079520000651
23,1.2434497875801753e-14,1.4210854715202004e-14,7.815970093361102e-14,0.0,0.0,0.0,-48.521699999999974,-20.76379999999898,-2.1316282072803006e-14,-8.526512829121202e-14,84.44789999999999,-8.754770159999996,-69.28549999999859,75.69312984000007,6.407629840001249
24,-3.552713678800501e-14,1.4210854715202004e-13,-4.973799150320701e-14,0.0,0.0,0.0,-54.97729999999994,-22.445800000000823,-1.5987211554602254e-14,-0.00010000000007437393,76.58579999999995,-8.626496399999999,-77.42320000000116,67.95930360000006,-9.463896400001566
25,-8.881784197001252e-15,-1.4210854715202004e-14,-0.00010000000001042508,0.0,0.0,0.0,-51.328,-13.211000000000002,1.7763568394002505e-15,5.684341886080801e-13,73.99720000000015,-8.319544560000006,-64.53910000000111,65.67765544000018,1.138555439999287
26,-9.999999999976694e-05,-9.947598300641403e-14,-9.99999999109491e-05,0.0,0.0,0.0,-57.70130000000004,-19.29139999999949,-9.999999996779252e-05,4.121147867408581e-13,73.51740000000001,-8.447014799999994,-76.99299999999921,65.07038519999986,-11.9226147999998
