Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,14.4435,32.5597,32.9071,0.0,0.0,0.0,-3.1764,-8.5083,12.785,-5.1239,-12.7096,2.85221232,75.88669999999999,-9.85738768,66.02931231999999
1,12.3448,36.1833,29.5253,0.0,0.0,0.0,-2.1379,-9.2049,12.8259,-4.7191,-12.1535,2.81269944,74.81740000000002,-9.34080056,65.47659944000002
2,11.3379,35.5556,31.4137,0.0,0.0,0.0,-2.7126,-8.2238,14.8318,-5.7403,-12.4656,2.85554808,76.4623,-9.61005192,66.85224808
3,10.7529,25.0216,35.113,0.0,0.0,0.0,-5.6417,-7.8945,10.3705,-5.5838,-13.4111,2.87095464,62.138000000000005,-10.54014536,51.59785464000001
4,9.2218,33.4159,35.5276,0.0,0.0,0.0,-4.2482,-8.5136,12.9447,-5.769,-13.0809,2.82809088,72.5792,-10.25280912,62.32639088
5,7.4744,27.8606,31.0241,0.0,0.0,0.0,-3.0363,-8.9842,13.8569,-4.2592,-13.0154,2.81194056,63.936299999999996,-10.20345944,53.73284056
6,7.4938,41.5238,30.4057,0.0,0.0,0.0,-3.9075,-9.5037,13.3462,-4.4788,-12.6545,2.8629683999999997,74.87950000000001,-9.7915316,65.08796840000001
7,12.1065,34.8699,32.0764,0.0,0.0,0.0,-0.1752,-8.4403,13.3705,-5.5805,-12.824,2.8079143199999996,78.22729999999999,-10.01608568,68.21121431999998
8,13.2369,37.059,32.1562,0.0,0.0,0.0,-4.3748,-8.6518,11.7363,-5.7389,-12.7518,2.851272,75.42290000000001,-9.900528,65.522372
9,13.8352,36.8039,30.2229,0.0,0.0,0.0,-1.5863,-8.3045,11.4362,-5.0441,-12.7997,2.8529546399999997,77.3633,-9.94674536,67.41655463999999
