Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,394.5497,1086.3382,807.1226,0.0,0.0,0.0,-847.3321,-10268.9905,462.1755,5245.9707,-1707.3091,60.053495760000004,-3120.1659,-1647.25560424,-4767.42150424
1,375.5219,1032.7177,818.127,0.0,0.0,0.0,-922.4727,-10130.529,471.6354,5292.7972,-1803.1765,61.66891656,-3062.202500000002,-1741.50758344,-4803.710083440003
2,378.9952,1060.3506,805.8468,0.0,0.0,0.0,-863.6887,-10147.3458,476.7903,5255.058,-1799.1306,62.471394000000004,-3033.993599999999,-1736.659206,-4770.652805999998
3,385.4549,1072.8437,821.3858,0.0,0.0,0.0,-920.5923,-10045.6956,471.4922,5279.4121,-1931.4835,62.37845496,-2935.699199999999,-1869.10504504,-4804.804245039999
4,416.8662,1069.8538,815.1773,0.0,0.0,0.0,-839.6255,-10229.3202,491.7861,5291.9936,-1826.9765,64.6286724,-2983.2687000000005,-1762.3478276,-4745.6165276
5,423.1742,1098.2074,776.2573,0.0,0.0,0.0,-890.7066,-10067.9894,472.0138,5275.5925,-1945.1365,64.19213423999999,-2913.4508000000005,-1880.94436576,-4794.395165760001
6,418.0896,1102.9979,778.9597,0.0,0.0,0.0,-881.1225,-10129.7614,472.7874,5305.2047,-1866.4155,62.90275536,-2932.8446000000004,-1803.5127446400002,-4736.3573446400005
7,397.0296,1053.1049,814.0464,0.0,0.0,0.0,-909.349,-10056.1056,480.4132,5264.0407,-1842.2886,62.575735679999994,-2956.819800000001,-1779.71286432,-4736.532664320001
8,405.7218,1065.5216,803.1503,0.0,0.0,0.0,-852.5147,-10267.3772,464.1339,5269.6281,-1726.0811,62.59865255999999,-3111.7361999999994,-1663.4824474400002,-4775.21864744
9,395.9268,1048.8043,799.3,0.0,0.0,0.0,-892.7624,-10077.6765,472.2231,5295.2073,-1942.2412,64.88329176,-2958.9773999999998,-1877.35790824,-4836.33530824
10,413.4966,1081.4364,812.6453,0.0,0.0,0.0,-855.1007,-10227.0508,472.5284,5294.4223,-1766.6326,61.952010480000006,-3007.6225000000013,-1704.68058952,-4712.303089520001
11,400.532,1026.4677,793.4631,0.0,0.0,0.0,-885.5313,-10154.5502,485.7216,5286.3969,-1831.195,61.33287744,-3047.5001999999986,-1769.86212256,-4817.362322559999
12,389.4651,1089.9852,800.1606,0.0,0.0,0.0,-853.8068,-10234.5947,490.11,5263.4291,-1741.3684,60.83258112,-3055.2514999999994,-1680.53581888,-4735.7873188799995
13,410.1553,1073.1084,806.915,0.0,0.0,0.0,-879.7027,-10235.0837,463.8916,5250.0647,-1724.5632,61.35382368,-3110.651399999998,-1663.20937632,-4773.860776319998
14,429.9059,1089.542,801.9521,0.0,0.0,0.0,-915.4905,-10016.0263,472.3649,5237.6353,-1912.8564,61.90103016,-2900.1166000000003,-1850.95536984,-4751.07196984
15,409.3663,1039.0738,819.0089,0.0,0.0,0.0,-900.5405,-10056.2975,487.9357,5284.691,-1882.741,63.737225280000004,-2916.7623000000012,-1819.00377472,-4735.766074720002
16,397.3313,1037.0548,811.1619,0.0,0.0,0.0,-885.1472,-10107.1556,473.1377,5258.2729,-1868.6936,63.0392256,-3015.3442000000014,-1805.6543744,-4820.998574400002
17,402.1393,1048.7886,795.9876,0.0,0.0,0.0,-883.5253,-10139.62,468.2065,5249.2092,-1765.5426,61.84618128,-3058.8141000000005,-1703.6964187199999,-4762.510518720001
18,393.4567,1041.5458,795.8778,0.0,0.0,0.0,-850.6042,-10304.4214,471.4217,5273.3637,-1710.6111,59.58936359999999,-3179.3598999999995,-1651.0217364,-4830.3816363999995
19,383.0043,1080.7887,798.3624,0.0,0.0,0.0,-912.1803,-10269.3629,473.7073,5275.5904,-1700.7019,60.12691056,-3170.0901000000003,-1640.57498944,-4810.66508944
20,356.3393,1103.6798,807.0752,0.0,0.0,0.0,-885.2391,-10272.9841,487.2697,5296.9708,-1689.8524,61.01175888,-3106.888399999999,-1628.8406411199999,-4735.729041119998
21,406.9397,1055.0983,824.9956,0.0,0.0,0.0,-869.7635,-10116.089,472.0134,5280.7029,-1810.092,61.68558023999999,-2946.1026,-1748.40641976,-4694.509019760001
22,406.7287,1080.6181,810.7223,0.0,0.0,0.0,-877.1552,-10121.8488,471.5255,5277.8886,-1840.0183,62.474174639999994,-2951.5208000000002,-1777.54412536,-4729.06492536
23,383.3735,1045.6366,798.2436,0.0,0.0,0.0,-887.9204,-10151.5572,466.0355,5264.7948,-1852.3448,65.06254656,-3081.3935999999994,-1787.28225344,-4868.67585344
24,407.5394,1030.4985,815.6993,0.0,0.0,0.0,-901.2327,-10263.2607,473.0917,5271.11,-1674.8542,59.550596639999995,-3166.554500000001,-1615.30360336,-4781.858103360001
25,387.7074,1031.2272,819.0633,0.0,0.0,0.0,-873.0843,-10249.1099,482.6112,5277.2927,-1739.2501,61.41583368,-3124.2924000000003,-1677.8342663199999,-4802.12666632
26,412.3945,1100.6952,808.0459,0.0,0.0,0.0,-888.723,-10321.9817,476.5377,5284.931,-1694.9858,59.90929848,-3128.1004000000003,-1635.07650152,-4763.17690152
27,426.1904,1039.1105,800.1761,0.0,0.0,0.0,-889.6004,-10266.2089,473.1648,5290.1783,-1776.284,62.875115279999996,-3126.9892,-1713.40888472,-4840.39808472
28,434.5023,1084.4784,819.9164,0.0,0.0,0.0,-865.8919,-10268.7451,460.4632,5218.7412,-1715.3201,60.594060240000005,-3116.5355,-1654.7260397599998,-4771.26153976
29,413.9013,1085.7066,823.6863,0.0,0.0,0.0,-872.0822,-10191.9021,488.0084,5285.9991,-1808.8731,60.122395440000005,-2966.682599999999,-1748.75070456,-4715.433304559999
30,406.2327,1045.0926,809.973,0.0,0.0,0.0,-875.8062,-10316.535,486.3244,5318.2574,-1721.1651,58.724319599999994,-3126.4611000000004,-1662.4407804,-4788.901880400001
31,422.0866,1076.8075,788.2951,0.0,0.0,0.0,-900.6828,-10221.0154,471.2879,5311.0814,-1829.8042,62.703643680000006,-3052.1397000000006,-1767.1005563200001,-4819.24025632
32,406.4087,1114.3956,783.0546,0.0,0.0,0.0,-889.3418,-10073.6171,473.7442,5322.0822,-1917.2386,64.09490183999999,-2863.2735999999986,-1853.14369816,-4716.417298159999
33,389.0568,1121.1385,808.3571,0.0,0.0,0.0,-860.8185,-10262.7055,472.1925,5313.7721,-1763.7693,62.23505112,-3019.0070000000014,-1701.53424888,-4720.541248880001
34,418.7383,1096.3238,815.5968,0.0,0.0,0.0,-865.5474,-10205.1302,481.0563,5303.852,-1842.5727,63.55566864,-2955.1104000000005,-1779.01703136,-4734.127431360001
35,387.3369,1030.0176,797.4058,0.0,0.0,0.0,-857.4319,-10322.1829,491.4506,5314.7807,-1749.2817,64.84457807999999,-3158.623199999999,-1684.43712192,-4843.060321919999
36,407.2363,1030.3056,809.9597,0.0,0.0,0.0,-882.4271,-10156.4101,477.0796,5297.8636,-1849.0263,64.18918584,-3016.392399999998,-1784.83711416,-4801.229514159998
37,392.3996,1105.1268,824.113,0.0,0.0,0.0,-859.0852,-10127.0835,494.7147,5306.999,-1930.9429,64.71141624,-2862.8156,-1866.23148376,-4729.04708376
38,397.8822,1123.0023,797.8356,0.0,0.0,0.0,-851.5632,-10281.1496,482.5975,5306.3305,-1763.4421,61.33114728,-3025.064700000001,-1702.11095272,-4727.175652720001
39,402.3516,1090.1435,802.8285,0.0,0.0,0.0,-882.0041,-10229.394,483.2765,5311.6848,-1774.0137,61.007808239999996,-3021.1132000000007,-1713.00589176,-4734.1190917600015
40,408.0578,1067.3438,797.9977,0.0,0.0,0.0,-868.8233,-10181.0547,469.7739,5281.2769,-1822.861,61.89449903999999,-3025.4278999999997,-1760.96650096,-4786.39440096
41,415.2413,1064.1677,790.1088,0.0,0.0,0.0,-886.0525,-10175.6984,461.6197,5284.302,-1849.4018,63.2951028,-3046.3114000000005,-1786.1066972,-4832.4180972
42,397.9561,1134.3167,818.9038,0.0,0.0,0.0,-873.5367,-10307.1635,488.3882,5293.2063,-1697.4234,60.896753999999994,-3047.929100000001,-1636.5266459999998,-4684.4557460000005
43,395.99,1062.1972,839.6386,0.0,0.0,0.0,-868.644,-10230.4341,473.0031,5291.6588,-1771.0602,60.64408296,-3036.5904,-1710.4161170399998,-4747.00651704
44,404.2355,1053.7303,805.2027,0.0,0.0,0.0,-861.7681,-10190.858,483.508,5316.8734,-1848.5637,62.78093856,-2989.0761999999995,-1785.7827614399998,-4774.858961439999
