,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,398.1503,1050.1585,1728.7075,0.0,0.0,0.0,-595.4123,-13370.0855,475.9917,5244.3603,-2360.2169,98.48077559999999,-5068.129499999997,-2261.7361244000003,-7329.865624399998
1,409.5314,1009.7857,1695.9508,0.0,0.0,0.0,-587.383,-13584.2072,495.4206,5330.6544,-2338.8186,101.48077512,-5230.2473,-2237.33782488,-7467.58512488
2,393.7094,1079.8541,1714.2244,0.0,0.0,0.0,-547.2138,-13575.3443,474.139,5277.3172,-2369.9847,102.75281352,-5183.314000000001,-2267.23188648,-7450.545886480001
3,381.5466,1027.621,1717.1341,0.0,0.0,0.0,-540.3052,-13631.7628,474.4963,5246.1623,-2378.7589,108.8196408,-5325.107699999999,-2269.9392591999995,-7595.046959199997
4,408.7583,1033.3957,1667.3478,0.0,0.0,0.0,-499.0182,-14189.991000000002,478.7699,5313.8847,-2141.175,109.16467416,-5786.852800000002,-2032.01032584,-7818.863125840003
5,414.5755,1018.4444,1703.1559,0.0,0.0,0.0,-480.7078,-14011.7901,482.4973,5275.1524,-2213.7794,106.39324152,-5598.672400000002,-2107.38615848,-7706.058558480003
6,387.1198,1013.5239,1691.6028,0.0,0.0,0.0,-480.3041,-13934.1326,484.5607,5304.4292,-2233.6717,104.37437879999999,-5533.200300000001,-2129.2973212,-7662.497621200001
7,389.5466,1044.7692,1694.0677,0.0,0.0,0.0,-574.1504,-13625.4681,482.6592,5306.7204,-2278.6242,105.519888,-5281.8554,-2173.1043120000004,-7454.959712000002
8,387.7515,1037.6933,1693.7598,0.0,0.0,0.0,-491.5467,-14105.4705,488.9399,5295.2589,-2127.8386,107.67961152,-5693.6138,-2020.15898848,-7713.77278848
9,389.345,1005.3645,1680.604,0.0,0.0,0.0,-600.0609,-13570.2368,484.87800000000004,5279.6547,-2317.7974,103.15706544,-5330.4515,-2214.64033456,-7545.09183456
10,407.8765,1026.4529,1704.2443,0.0,0.0,0.0,-548.7881,-13784.3182,485.1007,5286.5888,-2381.2803,109.58980824,-5422.843099999997,-2271.69049176,-7694.533591759998
11,395.5629,1061.2293,1711.7102,0.0,0.0,0.0,-535.6249,-14038.0456,480.9054,5285.2738,-2280.5036,109.18968408,-5638.9888999999985,-2171.31391592,-7810.3028159199985
12,370.3702,1063.5044,1688.1764,0.0,0.0,0.0,-514.2125,-13880.4636,495.9495,5278.3349,-2319.6073,108.6106752,-5498.340699999999,-2210.9966248000005,-7709.337324799999
13,426.7036,1050.1182,1707.6188,0.0,0.0,0.0,-414.6833,-14268.6106,472.8818,5280.3078,-2271.7241,110.18008512,-5745.663700000003,-2161.54401488,-7907.207714880003
14,388.2929,1044.7111,1682.026,0.0,0.0,0.0,-468.3198,-13877.5666,471.3252,5313.7827,-2310.2123,106.32343464,-5445.7485000000015,-2203.88886536,-7649.637365360001
15,412.5452,1039.5553,1695.9945,0.0,0.0,0.0,-485.2828,-14098.2576,476.4445,5311.5735,-2329.0219,107.00290296,-5647.427400000001,-2222.01899704,-7869.44639704
16,418.27099999999996,1005.1333,1724.7827,0.0,0.0,0.0,-532.4768,-13852.9378,477.9235,5321.1913,-2329.157,104.4118332,-5438.112799999999,-2224.745166800001,-7662.857966799998
17,381.2037,997.4839999999999,1708.1024,0.0,0.0,0.0,-544.0946,-13668.0274,485.2182,5273.7234,-2372.117,107.15798592,-5366.390300000002,-2264.95901408,-7631.349314080003
18,391.1132,1058.9915,1700.1018,0.0,0.0,0.0,-495.1836,-14267.618,485.4931,5322.7852,-2471.2099,118.67351472,-5804.316800000001,-2352.53638528,-8156.8531852800015
19,433.8764,1069.2609,1732.5353,0.0,0.0,0.0,-508.7642,-14017.4601,470.4267,5303.5905,-2492.5442,112.63680432,-5516.5345,-2379.90739568,-7896.44189568
20,407.4076,1016.2582,1712.3882,0.0,0.0,0.0,-508.292,-13894.0803,486.8977,5320.3079,-2578.5675,113.71509936,-5459.1127,-2464.8524006400007,-7923.96510064
21,393.6647,976.5918,1691.4288,0.0,0.0,0.0,-472.3575,-13909.3515,480.8648,5342.7418,-2490.8707,112.93004736,-5496.4171000000015,-2377.94065264,-7874.357752640002
22,402.9907,1017.6233,1685.8004,0.0,0.0,0.0,-457.1753,-13880.1009,455.8096,5327.6444,-2493.7222,110.46578832,-5447.407799999998,-2383.2564116800004,-7830.664211679998
23,395.9573,1021.4824,1720.7553,0.0,0.0,0.0,-547.0444,-13950.622,482.5713,5344.8541,-2369.4657,111.06313416,-5532.0459999999985,-2258.40256584,-7790.448565839999
24,388.4944,1027.7854,1695.3936,0.0,0.0,0.0,-426.72,-14134.9912,495.9463,5313.879,-2386.3222,112.71063888,-5640.2125000000015,-2273.6115611200007,-7913.82406112
25,401.837,1059.0061,1683.9762,0.0,0.0,0.0,-487.7333,-13890.5858,486.7046,5288.7902,-2457.7606,112.84477272,-5458.005,-2344.91582728,-7802.9208272800015
26,400.8549,1061.7143,1693.1635,0.0,0.0,0.0,-446.1752,-14025.2896,488.6105,5294.2763,-2407.0851,112.59492696,-5532.845299999997,-2294.49017304,-7827.335473039998
