Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,391.0963,1085.8754,780.7282,0.0,0.0,0.0,-1016.4779,-8961.6327,490.92,5161.166,-1721.9026,1044.9552,-641.7554,-2068.3247,-1318.7027999999998,-3387.0275
1,383.1323,1064.4581,825.5853,0.0,0.0,0.0,-997.4808,-9023.5775,498.2482,5223.3208,-1702.5019,1057.0843,-648.106,-2026.3135999999995,-1293.5236,-3319.8372
2,383.833,1060.0296,793.2197,0.0,0.0,0.0,-998.5569,-8955.351,475.1736,5147.5965,-1690.6133,1056.2527,-646.0251,-2094.0555000000004,-1280.3856999999998,-3374.4412
3,374.4969,1051.0135,784.0359,0.0,0.0,0.0,-1029.842,-8957.6863,474.5381,5194.5821,-1744.5016,1051.2583,-641.7902,-2108.8618000000006,-1335.0335,-3443.8953000000006
4,378.9068,1042.2919,776.9581,0.0,0.0,0.0,-1002.7411,-9032.2688,469.3936,5266.9231,-1690.2985,1061.9935,-652.3063,-2100.5364,-1280.6113,-3381.1476999999995
5,371.7298,1035.1255,781.311,0.0,0.0,0.0,-1014.5294,-9012.0655,468.9529,5221.5942,-1713.3484,1062.3621,-656.6595,-2147.8815000000004,-1307.6458,-3455.5272999999997
6,379.7433,1049.1401,797.1747,0.0,0.0,0.0,-1028.7969,-8929.9311,482.2297,5233.9858,-1774.8503,1057.8781,-653.8808,-2016.4543999999996,-1370.853,-3387.3073999999997
7,385.8609,1076.2746,799.0586,0.0,0.0,0.0,-1025.899,-8947.3938,478.9098,5213.6323,-1731.542,1053.309,-646.654,-2019.5566,-1324.887,-3344.4436
8,398.3742,1030.0502,773.0462,0.0,0.0,0.0,-1013.4128,-8844.9299,483.4744,5220.5275,-1847.0074,1052.0994,-645.1813,-1952.8701999999994,-1440.0892999999999,-3392.959499999999
9,392.1518,1022.2555,754.8804,0.0,0.0,0.0,-1016.6863,-8926.771,474.427,5275.1676,-1796.3353,1063.2126,-647.9942,-2024.5750000000016,-1381.1169,-3405.6919000000016
10,405.0896,1037.9706,792.3946,0.0,0.0,0.0,-1000.6681,-8843.0935,471.5944,5177.8289,-1816.6284,1065.8586,-652.1234,-1958.8835,-1402.8932,-3361.7767
11,377.0674,1032.7627,801.7725,0.0,0.0,0.0,-998.9715,-8949.6259,484.5485,5195.5159,-1754.6091,1061.5636,-653.2987,-2056.9303999999984,-1346.3442,-3403.274599999998
12,388.25,1102.0785,783.16,0.0,0.0,0.0,-984.0321,-9066.1234,496.7731,5221.7719,-1705.3428,1053.1531,-649.7636,-2058.1220000000003,-1301.9533,-3360.0753000000004
13,426.8702,1071.6217,781.0166,0.0,0.0,0.0,-1013.0412,-8814.9585,444.4014,5187.2503,-1849.2868,1069.5913,-649.1999,-1916.839500000001,-1428.8953999999999,-3345.734900000001
14,380.926,991.4515,782.7847,0.0,0.0,0.0,-997.5983,-8855.8217,467.9748,5213.4104,-1835.2482,1067.1674,-658.7609,-2016.8726000000006,-1426.8417,-3443.7143000000005
15,420.8035,994.4229,805.7127,0.0,0.0,0.0,-1003.5308,-9006.3102,474.3431,5180.8033,-1676.8758,1052.3734,-641.2024,-2133.7555,-1265.7048,-3399.4603
16,403.8734,1035.36,802.2452,0.0,0.0,0.0,-1030.9453,-9033.4541,473.8826,5208.1196,-1658.5824,1044.0716,-636.7378,-2140.918600000001,-1251.2486,-3392.167200000001
17,421.3309,1058.3556,774.6392,0.0,0.0,0.0,-1012.4635,-8886.9404,470.9073,5189.8943,-1804.8628,1054.339,-644.301,-1984.2766000000001,-1394.8248000000003,-3379.1014
18,392.4152,1060.8184,793.5579,0.0,0.0,0.0,-1001.8941,-9071.3189,464.9195,5222.1575,-1656.7263,1057.1599,-650.4371,-2139.3445,-1250.0034999999998,-3389.3480000000004
19,385.8762,1032.8023,802.9074,0.0,0.0,0.0,-993.8988,-9148.4326,487.406,5267.0749,-1627.227,1049.9401,-642.8785,-2166.2646000000004,-1220.1654,-3386.4300000000003
20,405.9218,1092.4504,797.6028,0.0,0.0,0.0,-998.1932,-9018.0005,469.1811,5234.2041,-1726.4928,1071.4435,-655.0362,-2016.8335000000006,-1310.0855,-3326.9190000000003
21,385.252,1098.2014,786.0668,0.0,0.0,0.0,-1029.4333,-8958.769,488.7941,5250.594,-1727.0382,1052.6664,-642.7717,-1979.2939999999999,-1317.1435,-3296.4375
22,409.7987,1082.3723,797.8862,0.0,0.0,0.0,-1017.4516,-9046.2786,468.9492,5226.1664,-1650.9137,1057.8875,-645.9175,-2078.557399999999,-1238.9437,-3317.501099999999
23,380.6621,1071.0124,784.1076,0.0,0.0,0.0,-1021.649,-9038.2141,479.9164,5213.057,-1644.8276,1049.9117,-639.7921,-2131.1075999999985,-1234.708,-3365.8155999999985
24,371.3127,1043.0697,815.8849,0.0,0.0,0.0,-994.8397,-9105.3157,493.1538,5230.6607,-1646.1695,1064.0158,-656.2895,-2146.073599999999,-1238.4432000000002,-3384.5167999999985
25,389.2919,1083.5982,804.4398,0.0,0.0,0.0,-986.2346,-9003.0056,482.8556,5218.1285,-1736.3459,1064.4222,-655.3304,-2010.9262000000008,-1327.2541,-3338.180300000001
26,414.8003,1041.4356,788.4261,0.0,0.0,0.0,-1007.3119,-8996.4766,462.1149,5182.8153,-1700.2878,1059.2577,-651.0044,-2114.1963000000005,-1292.0345,-3406.2308000000003
27,404.0823,1080.3118,817.4475,0.0,0.0,0.0,-1014.4088,-8971.347,454.5946,5219.2866,-1748.8268,1068.6747,-660.8979,-2010.0329999999994,-1341.0500000000002,-3351.082999999999
28,393.5219,1087.7221,780.4232,0.0,0.0,0.0,-1021.3807,-8887.4728,485.7478,5203.9797,-1781.0843,1070.6734,-655.6786,-1957.4587999999994,-1366.0895,-3323.5482999999995
29,411.7476,1065.4622,816.8807,0.0,0.0,0.0,-1000.0469,-8987.2007,468.3837,5228.5494,-1773.8879,1061.4407,-656.2969,-1996.2239999999993,-1368.7441,-3364.968099999999
30,415.2361,1067.4808,811.6364,0.0,0.0,0.0,-1045.1869,-9001.8207,477.513,5240.618,-1710.8246,1045.2434,-635.8911,-2034.5232999999998,-1301.4723,-3335.9955999999993
31,401.6602,1062.6666,803.8632,0.0,0.0,0.0,-1015.0352,-9024.1589,489.6029,5224.4576,-1702.5945,1053.0586,-644.1304,-2056.9436000000005,-1293.6662999999999,-3350.6099000000004
32,412.2021,1072.8325,777.3122,0.0,0.0,0.0,-1019.9322,-8901.1398,473.8384,5198.4388,-1781.9089,1058.9223,-647.5667,-1986.4480000000012,-1370.5533,-3357.0013000000013
33,404.7704,1014.4147,773.3043,0.0,0.0,0.0,-982.837,-9008.4486,466.1683,5221.1213,-1734.8349,1063.7087,-651.7897,-2111.506599999999,-1322.9159000000002,-3434.4224999999988
34,407.2783,1046.2218,766.6807,0.0,0.0,0.0,-1002.1137,-9056.4249,476.8197,5266.7409,-1667.9677,1065.1026,-653.7438,-2094.7972,-1256.6089,-3351.4061
35,409.5688,1083.8468,790.6947,0.0,0.0,0.0,-1017.7618,-8925.8278,465.927,5170.7691,-1743.6841,1069.081,-660.7127,-2022.783199999999,-1335.3158,-3358.0989999999993
36,378.3487,1030.8975,780.4258,0.0,0.0,0.0,-1006.1807,-9025.6719,486.1554,5209.6462,-1677.3091,1063.8552,-656.3582,-2146.379,-1269.8121,-3416.1911
37,357.0896,1096.1179,813.1147,0.0,0.0,0.0,-985.5911,-8844.6634,473.766,5168.9405,-1835.9036,1068.7172,-660.9301,-1921.2258000000002,-1428.1165,-3349.3423000000003
38,391.0338,1056.3106,792.1678,0.0,0.0,0.0,-988.7396,-8940.4135,479.5528,5195.0725,-1768.1245,1065.0222,-657.0133,-2015.0155999999997,-1360.1155999999996,-3375.1311999999994
39,364.1972,1062.0762,796.1071,0.0,0.0,0.0,-1006.2583,-8929.3875,467.3326,5165.7825,-1719.381,1075.2897,-663.1606,-2080.150200000001,-1307.2519000000002,-3387.402100000001
40,382.971,1105.1585,785.9502,0.0,0.0,0.0,-1009.7385,-8991.1537,482.3026,5218.5508,-1738.5613,1070.6544,-662.9371,-2025.9591,-1330.844,-3356.8031000000005
41,370.3586,1072.0757,791.8107,0.0,0.0,0.0,-1009.8032,-8845.7043,487.5796,5253.5408,-1860.5178,1059.2767,-651.3926,-1880.1420999999991,-1452.6337000000003,-3332.7757999999994
42,408.0519,1029.5322,786.1264,0.0,0.0,0.0,-1012.5754,-8924.7664,488.3964,5243.6477,-1801.0718,1065.4428,-654.7101,-1981.5872,-1390.3391,-3371.9263
43,378.1177,1042.5152,784.3107,0.0,0.0,0.0,-987.5453,-8977.6367,482.923,5219.0645,-1753.4478,1073.239,-667.729,-2058.250899999999,-1347.9378,-3406.188699999999
44,405.1958,1092.3944,757.5833,0.0,0.0,0.0,-999.2815,-8989.9677,480.8387,5170.8468,-1661.5401,1057.1788,-644.4061,-2082.390199999999,-1248.7674000000002,-3331.1575999999995
45,403.6633,1051.7948,776.8913,0.0,0.0,0.0,-1026.2659,-8963.86,485.3772,5211.7771,-1718.6189,1059.6925,-650.7637,-2060.6222000000007,-1309.6900999999998,-3370.3123000000005
46,392.7046,1071.4372,790.8319,0.0,0.0,0.0,-1015.2892,-8911.5961,468.5659,5180.3523,-1769.6285,1058.3506,-646.5624,-2022.993400000002,-1357.8403,-3380.833700000002
47,407.9548,1048.7435,815.5183,0.0,0.0,0.0,-1010.151,-8974.6985,480.7336,5191.9927,-1744.4141,1062.1117,-661.8176,-2039.9066000000012,-1344.12,-3384.026600000001
48,373.5867,1076.9417,772.1122,0.0,0.0,0.0,-1009.8082,-8964.0652,473.1225,5203.6654,-1747.0432,1058.8231,-650.0135,-2074.4448999999986,-1338.2336,-3412.6784999999986
