Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,19.195,38.6432,28.9448,0.0,0.0,0.0,-3.3156,27.8085,8.41,-85.9643,-19.5553,41.5731,-39.9974,33.721599999999995,-17.9796,15.74199999999999
1,7.4216,37.2005,31.1645,0.0,0.0,0.0,-2.2316,28.4843,7.6664,-88.8685,-19.0565,41.5022,-39.4187,20.837199999999996,-16.973,3.8641999999999967
2,7.5715,45.5742,24.2039,0.0,0.0,0.0,-2.871,31.72,7.1628,-88.909,-20.0094,41.2471,-39.3433,24.452399999999997,-18.105599999999995,6.346800000000002
3,14.5574,39.5368,26.4402,0.0,0.0,0.0,-0.3204,29.5625,8.1352,-86.8103,-21.2468,41.4266,-40.0353,31.101399999999998,-19.8555,11.245899999999999
4,10.8727,35.2351,25.0078,0.0,0.0,0.0,-4.2269,31.9024,10.6857,-89.5821,-21.6739,41.2565,-39.3621,19.8947,-19.779499999999995,0.11520000000000152
5,12.9572,36.895,29.3403,0.0,0.0,0.0,-4.3018,26.7877,9.2499,-89.8623,-17.96,41.1573,-39.026,21.06599999999999,-15.828700000000005,5.237299999999983
6,6.2447,38.4719,27.051,0.0,0.0,0.0,-4.9715,28.444,7.8831,-86.4911,-20.0647,41.6865,-39.4046,16.632099999999994,-17.782799999999998,-1.1507000000000005
7,12.0156,39.2147,32.5829,0.0,0.0,0.0,-4.1436,30.4949,7.9247,-88.1089,-19.8907,41.4786,-39.6008,29.980299999999986,-18.0129,11.96739999999999
8,9.6312,35.3252,23.9069,0.0,0.0,0.0,-2.7461,28.3245,8.9592,-86.8755,-20.4102,41.3699,-39.478,16.525400000000005,-18.5183,-1.9928999999999988
9,9.7454,35.1992,24.477,0.0,0.0,0.0,-4.4327,29.9632,7.3161,-86.889,-20.5458,41.4313,-39.0379,15.379200000000012,-18.1524,-2.7731999999999886
10,15.855,36.4073,24.4667,0.0,0.0,0.0,-1.506,34.1426,7.7864,-91.9183,-21.9687,41.5447,-40.0521,25.2337,-20.476100000000002,4.7575999999999965
11,7.7255,41.3158,28.357,0.0,0.0,0.0,-3.6723,25.3326,5.864,-87.4614,-18.1081,41.5069,-39.5711,17.461200000000005,-16.1723,1.2889000000000053
12,9.7431,32.6467,27.8475,0.0,0.0,0.0,-4.3727,27.1528,6.8372,-85.5515,-20.1149,41.5731,-39.881,14.3031,-18.422800000000002,-4.119700000000002
13,15.3468,34.0743,28.7452,0.0,0.0,0.0,-4.0188,30.6251,7.7886,-90.7175,-20.1692,41.8566,-39.5279,21.843700000000013,-17.840500000000002,4.003200000000007
14,10.8805,35.9789,28.3386,0.0,0.0,0.0,-4.3869,29.1867,7.7088,-87.4574,-20.9788,41.6345,-39.2566,20.249200000000002,-18.600899999999996,1.648300000000006
15,7.3119,32.2906,23.2084,0.0,0.0,0.0,-5.1624,29.3224,8.8255,-86.156,-19.691,41.54,-39.4199,9.6404,-17.570899999999998,-7.9304999999999986
16,9.6733,33.7492,28.6997,0.0,0.0,0.0,-3.6963,28.2056,8.8585,-87.1913,-20.7465,41.4313,-39.398,18.29870000000001,-18.713200000000004,-0.41449999999999676
17,14.7878,36.7997,25.4308,0.0,0.0,0.0,-3.2817,33.3505,7.4097,-89.965,-22.0237,41.4313,-39.2535,24.531800000000004,-19.845900000000004,4.685900000000004
18,11.6402,36.3156,33.2008,0.0,0.0,0.0,-5.1106,34.3353,7.5707,-92.878,-21.7645,41.4502,-39.2796,25.073999999999984,-19.5939,5.480099999999979
19,7.1208,36.0909,25.3249,0.0,0.0,0.0,-0.8457,29.9936,7.934,-88.0675,-20.5318,41.4408,-39.3541,17.551000000000002,-18.4451,-0.8940999999999946
20,13.8233,36.8168,26.8635,0.0,0.0,0.0,-3.3312,28.8509,9.4309,-88.0896,-20.3729,41.4124,-39.8063,24.364599999999996,-18.766800000000003,5.597799999999992
21,11.0222,34.543,23.6634,0.0,0.0,0.0,-2.7823,31.3889,9.0133,-90.3851,-19.6906,41.1762,-39.8339,16.463399999999993,-18.3483,-1.8849000000000018
22,14.1214,36.7004,24.0563,0.0,0.0,0.0,-2.5914,28.9228,8.1224,-90.0276,-19.5436,41.4738,-39.7101,19.304299999999984,-17.7799,1.5243999999999858
23,7.5371,36.8632,25.6053,0.0,0.0,0.0,-3.9057,32.9359,8.5566,-90.4009,-21.2583,41.5211,-39.4853,17.191500000000005,-19.222500000000004,-2.030999999999999
24,7.7721,36.9878,24.4369,0.0,0.0,0.0,-3.3628,29.6406,8.4909,-88.0061,-19.5598,41.6156,-39.4838,15.959400000000002,-17.428,-1.468599999999995
25,12.2258,32.6542,26.1596,0.0,0.0,0.0,-1.5498,28.0206,7.4666,-85.8423,-20.6939,41.4644,-39.8626,19.13470000000001,-19.092100000000002,0.0426000000000073
26,10.3466,41.7709,24.3198,0.0,0.0,0.0,-3.7211,31.5364,7.2347,-90.0435,-20.2864,41.7715,-39.6355,21.443799999999996,-18.150399999999998,3.2933999999999983
27,9.1534,32.5959,28.7635,0.0,0.0,0.0,-2.747,28.5685,7.9242,-90.6042,-18.2445,41.0391,-39.367,13.654299999999992,-16.5724,-2.9181000000000026
28,5.0907,44.5362,32.5047,0.0,0.0,0.0,-3.429,19.4993,8.2964,-79.5766,-20.5312,41.351,-39.7339,26.9217,-18.914099999999998,8.007600000000004
29,10.6375,36.535,23.5962,0.0,0.0,0.0,-3.7988,21.4105,7.175,-81.4147,-20.984,41.8424,-39.5022,14.140699999999995,-18.643800000000006,-4.5031000000000105
30,12.8852,38.5213,27.6555,0.0,0.0,0.0,-5.029,20.3175,7.9032,-80.7734,-20.9559,41.3793,-39.508,21.4803,-19.084600000000002,2.395699999999998
31,8.9413,34.7831,28.915,0.0,0.0,0.0,-4.851,25.8698,10.1479,-85.1326,-20.3373,41.4738,-39.6449,18.67349999999999,-18.5084,0.16509999999998826
32,11.5631,30.5129,25.8633,0.0,0.0,0.0,0.8545,30.3545,9.8291,-87.197,-21.2132,41.0533,-39.5483,21.7804,-19.708199999999998,2.0722000000000023
33,17.429,35.3938,27.2023,0.0,0.0,0.0,-5.127,28.1701,8.0864,-87.4887,-20.9565,41.8235,-39.405,23.665900000000022,-18.537999999999997,5.127900000000025
34,9.6728,35.2825,30.3257,0.0,0.0,0.0,-5.6082,31.7751,8.7094,-90.1937,-20.3944,41.8282,-39.6256,19.9636,-18.191799999999997,1.771800000000006
35,16.3752,32.0589,29.3241,0.0,0.0,0.0,-3.4197,24.7198,8.3772,-87.7823,-17.6283,41.3746,-39.0036,19.6532,-15.257299999999997,4.395900000000005
36,7.6023,37.9577,30.77,0.0,0.0,0.0,-2.2725,30.9177,8.6704,-87.959,-20.8973,41.403,-39.5816,25.6866,-19.075900000000004,6.610699999999994
37,11.7916,37.7669,33.3755,0.0,0.0,0.0,-4.2606,32.9702,6.578,-92.2398,-20.3483,41.9322,-39.7851,25.981799999999993,-18.201199999999996,7.780599999999993
38,12.2194,35.6457,29.6692,0.0,0.0,0.0,-3.5449,30.9912,8.2857,-91.3698,-19.6625,41.3652,-39.505,21.896500000000017,-17.802300000000002,4.094200000000015
39,12.3206,36.7972,28.4222,0.0,0.0,0.0,-4.0066,32.6438,10.5021,-88.5275,-22.1925,41.1856,-39.6853,28.15179999999998,-20.692199999999996,7.4595999999999805
40,12.8148,30.7939,29.4123,0.0,0.0,0.0,-3.5482,27.9698,8.1162,-85.2102,-20.4075,41.592,-39.7464,20.34859999999999,-18.5619,1.786699999999989
41,14.8465,33.4668,28.9922,0.0,0.0,0.0,-3.2316,27.4318,6.823,-87.9585,-19.9169,41.9369,-39.5965,20.370199999999997,-17.576499999999996,2.793700000000001
42,17.3317,33.6132,29.2562,0.0,0.0,0.0,-3.0507,30.0389,8.5364,-88.9141,-20.8948,41.488,-39.6951,26.811599999999984,-19.101899999999997,7.709699999999984
43,9.3072,41.0211,28.1527,0.0,0.0,0.0,-5.8127,30.4328,7.9204,-86.8356,-22.1271,41.6251,-38.9303,24.18589999999999,-19.432299999999998,4.753599999999992
44,10.2786,41.1024,29.1753,0.0,0.0,0.0,-5.8179,32.6312,8.5415,-93.9199,-19.1818,41.3699,-39.0618,21.991199999999992,-16.873699999999996,5.1175
45,7.5427,39.869,28.871,0.0,0.0,0.0,-3.7825,34.2701,7.3348,-90.044,-22.6561,41.0486,-39.1915,24.061099999999996,-20.798999999999996,3.2620999999999967
46,9.2382,35.339,26.1909,0.0,0.0,0.0,-3.4861,30.5182,8.197,-87.2226,-21.4618,41.677,-39.4748,18.77460000000002,-19.259600000000002,-0.4849999999999852
47,8.6223,34.7839,25.2283,0.0,0.0,0.0,-1.7412,27.5048,7.9953,-88.273,-18.3858,41.5872,-39.4794,14.120400000000004,-16.277999999999995,-2.157599999999988
48,11.8196,37.3106,26.7599,0.0,0.0,0.0,-4.7651,29.4235,7.6192,-83.8539,-21.6912,41.4786,-39.4164,24.313800000000015,-19.629,4.684800000000017
49,11.346,37.8476,29.1115,0.0,0.0,0.0,-4.0457,33.3518,6.5874,-91.7353,-20.9986,41.3085,-39.8455,22.463300000000018,-19.5356,2.9277000000000157
50,9.6318,33.74,31.2025,0.0,0.0,0.0,-5.9111,30.6956,7.6964,-89.2965,-21.6587,41.7432,-39.3021,17.75869999999999,-19.2176,-1.458900000000007
51,8.073,37.6165,28.0994,0.0,0.0,0.0,-3.2513,29.8995,8.0661,-88.3784,-20.3287,41.1242,-39.7195,20.124800000000008,-18.923999999999996,1.2008000000000152
52,9.1973,34.6295,29.6001,0.0,0.0,0.0,-5.3858,30.1523,8.935,-88.7406,-20.0725,41.5778,-38.8731,18.3878,-17.3678,1.0200000000000031
53,11.0627,36.2118,27.6965,0.0,0.0,0.0,-3.7268,27.609,9.3181,-86.6898,-19.3066,41.677,-39.5966,21.48150000000001,-17.226200000000002,4.2553000000000125
54,6.6619,34.3367,32.4504,0.0,0.0,0.0,-3.9982,26.8462,7.8861,-85.7491,-20.0697,41.6959,-39.688,18.43400000000001,-18.0618,0.3722000000000065
55,6.5603,31.571,30.8866,0.0,0.0,0.0,-5.0568,28.1894,8.9717,-88.1036,-18.6863,41.6439,-39.723,13.018599999999992,-16.765399999999996,-3.7468000000000075
56,10.1534,36.5184,30.4572,0.0,0.0,0.0,-5.5578,30.9627,7.7154,-88.6199,-21.4535,41.6345,-39.1604,21.62939999999999,-18.9794,2.6499999999999915
57,12.4231,38.2143,32.3107,0.0,0.0,0.0,-2.151,23.2706,8.1411,-89.2942,-17.4772,41.299,-39.5966,22.914599999999993,-15.774800000000003,7.139799999999987
58,13.3905,35.9265,27.5183,0.0,0.0,0.0,-3.3245,27.9006,6.5896,-89.1628,-18.2561,41.6392,-39.406,18.838199999999986,-16.022899999999996,2.8152999999999864
59,10.2926,42.375,24.7953,0.0,0.0,0.0,-3.7919,31.6403,7.0869,-90.5796,-20.2151,41.814,-39.5773,21.818600000000004,-17.9784,3.840200000000003
60,14.087,36.7246,30.2965,0.0,0.0,0.0,-2.3591,24.2999,6.6333,-91.1925,-17.1532,41.351,-39.6133,18.489700000000013,-15.415500000000002,3.074200000000012
61,9.7608,45.825,25.3854,0.0,0.0,0.0,-2.1042,25.8222,8.3431,-88.6712,-17.7707,41.0344,-39.4322,24.361099999999993,-16.168500000000005,8.192599999999992
62,12.224,36.9121,28.9077,0.0,0.0,0.0,-3.0839,23.1583,6.9894,-85.2645,-17.6158,41.7006,-39.6426,19.843100000000007,-15.5578,4.2853000000000065
