Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,381.3127,1030.2072,788.192,0.0,0.0,0.0,-1002.4104,-8875.2465,489.8457,5033.5036,-1727.701,1057.1977,-641.8167,-2154.595699999999,-1312.3200000000002,-3466.915699999999
1,370.6208,1073.6471,806.0601,0.0,0.0,0.0,-1025.8322,-8939.9498,482.6122,5043.0328,-1691.9269,1064.0631,-650.7334,-2189.809000000001,-1278.5971999999997,-3468.4062000000013
2,369.9414,1020.6438,791.5051,0.0,0.0,0.0,-1018.1492,-8855.1153,479.9267,5080.9351,-1780.8988,1061.1383,-645.559,-2130.3124,-1365.3194999999998,-3495.6318999999994
3,387.1115,1032.382,793.0674,0.0,0.0,0.0,-1007.7885,-8903.3486,492.2009,5059.5423,-1746.5892,1068.2069,-655.1297,-2146.8329999999996,-1333.512,-3480.345
4,393.039,1063.5762,805.0687,0.0,0.0,0.0,-1002.3971,-8823.0629,480.9587,5056.8053,-1814.7183,1081.5031,-669.9073,-2026.0121000000008,-1403.1225,-3429.134600000001
5,389.2016,1003.1302,798.3663,0.0,0.0,0.0,-1006.1917,-8757.9809,481.4605,5047.2696,-1809.5707,1072.209,-661.4613,-2044.7444000000005,-1398.8229999999999,-3443.567400000001
6,398.2534,1034.4818,783.2983,0.0,0.0,0.0,-1007.0206,-8795.9295,484.6885,5023.2005,-1802.4529,1073.8013,-661.9141,-2079.0276000000003,-1390.5656999999999,-3469.5933000000005
7,398.1759,1034.826,817.6412,0.0,0.0,0.0,-989.6106,-8872.998,474.0586,5036.027,-1714.3892,1078.6303,-663.2222,-2101.879899999999,-1298.9811,-3400.860999999999
8,398.3532,1009.5659,784.199,0.0,0.0,0.0,-984.1155,-8938.1803,469.2994,5024.3668,-1652.4604,1076.6694,-661.7628,-2236.5115000000005,-1237.5538,-3474.0653000000007
9,411.42,1061.9468,796.7944,0.0,0.0,0.0,-1020.173,-8773.1288,488.3599,5027.367,-1798.9405,1075.5826,-663.1209,-2007.4137,-1386.4787999999999,-3393.8925
10,393.6559,1060.1936,814.3529,0.0,0.0,0.0,-993.472,-8774.7748,480.9844,5026.6865,-1815.1972,1083.4214,-666.4763,-1992.3734999999988,-1398.2521000000002,-3390.6255999999994
11,412.6488,1059.4405,794.519,0.0,0.0,0.0,-1003.5258,-8777.086,479.8317,5080.7719,-1851.5302,1079.1925,-663.2955,-1953.3998999999994,-1435.6331999999998,-3389.0330999999996
12,369.4823,1087.4162,778.1958,0.0,0.0,0.0,-1009.9811,-8831.8106,493.3179,5034.7076,-1742.1429,1074.3872,-662.5606,-2078.671900000001,-1330.3163000000002,-3408.9882000000007
13,382.2783,1056.0778,815.0614,0.0,0.0,0.0,-1006.9312,-8708.1687,482.1372,5034.4219,-1875.4616,1077.0568,-665.8079,-1945.1232999999993,-1464.2127,-3409.3359999999993
14,419.03,1034.0316,803.5351,0.0,0.0,0.0,-982.9391,-8744.1245,470.6704,5060.5459,-1874.4495,1092.6352,-682.6432,-1939.2505999999994,-1464.4575,-3403.7080999999994
15,402.5891,1082.8138,785.7989,0.0,0.0,0.0,-989.7647,-8784.6687,482.1812,5087.8265,-1864.9804,1078.0018,-663.3644,-1933.2239,-1450.3429999999998,-3383.5669
16,419.6499,1032.4802,794.1541,0.0,0.0,0.0,-1010.1821,-8830.3615,472.4159,5073.5959,-1783.9841,1078.3987,-665.5745,-2048.2476000000006,-1371.1598999999999,-3419.4075000000003
17,383.1202,1096.589,802.1544,0.0,0.0,0.0,-997.1502,-8861.8397,487.3502,5059.1553,-1764.613,1075.5118,-662.4119,-2030.6207999999997,-1351.5131000000001,-3382.1339
18,397.9344,1069.5011,790.6646,0.0,0.0,0.0,-996.8971,-8911.8023,479.4624,5121.4828,-1757.1106,1080.525,-664.6167,-2049.6540999999997,-1341.2023,-3390.8563999999997
19,388.9353,1085.7769,790.8402,0.0,0.0,0.0,-996.2808,-8832.3835,485.7567,5058.0491,-1804.9053,1077.2742,-669.16,-2019.3060999999998,-1396.7911,-3416.0971999999992
20,421.9726,1049.6101,805.9595,0.0,0.0,0.0,-1004.7818,-8912.5806,476.94,5005.126,-1679.9885,1071.7837,-657.3711,-2157.7541999999994,-1265.5758999999998,-3423.330099999999
21,425.6809,1062.3925,808.06,0.0,0.0,0.0,-993.8967,-8809.6549,486.0581,5036.3575,-1809.5003,1084.5365,-672.07,-1985.0025999999998,-1397.0338000000002,-3382.0363999999995
22,417.1269,1022.796,765.122,0.0,0.0,0.0,-985.2232,-8822.3644,473.6517,5046.0037,-1791.8162,1088.5575,-675.9568,-2082.8872999999994,-1379.2155000000002,-3462.1027999999997
23,360.3399,1041.5183,813.955,0.0,0.0,0.0,-996.8389,-8808.5451,479.061,5096.4341,-1823.093,1079.7595,-660.732,-2014.0756999999994,-1404.0655000000002,-3418.141199999999
24,405.9846,1048.0034,788.7001,0.0,0.0,0.0,-1005.7474,-8722.3215,494.3709,5084.3571,-1905.4704,1089.7104,-674.3337,-1906.6527999999998,-1490.0937,-3396.7465
25,412.9888,1034.5585,813.3152,0.0,0.0,0.0,-997.2928,-8724.9352,493.9069,5078.8125,-1934.7347,1082.037,-671.1161,-1888.6461,-1523.8138,-3412.4599
26,395.5279,1052.4102,767.8212,0.0,0.0,0.0,-974.2819,-8741.1086,477.3564,5079.508,-1892.406,1084.9665,-672.5826,-1942.7668000000003,-1480.0221,-3422.7889000000005
27,370.3814,1045.0604,792.6948,0.0,0.0,0.0,-995.1118,-8804.5125,470.012,5035.581,-1809.8201,1073.3997,-666.7527,-2085.8947000000016,-1403.1731,-3489.0678000000016
28,380.657,1046.1495,830.9396,0.0,0.0,0.0,-995.178,-8832.5659,476.7891,5028.3452,-1785.6968,1071.453,-665.8244,-2064.8634999999995,-1380.0682,-3444.931699999999
29,391.4529,1072.7242,791.5184,0.0,0.0,0.0,-995.2992,-8799.4665,486.286,5074.253,-1845.1904,1076.0221,-665.0145,-1978.5312000000004,-1434.1828,-3412.714000000001
30,388.3763,1003.9838,810.0374,0.0,0.0,0.0,-986.5509,-8815.7104,488.9176,5065.3749,-1844.6944,1076.5985,-670.758,-2045.5713000000005,-1438.8539,-3484.4252000000006
31,380.5082,980.803,779.5117,0.0,0.0,0.0,-1013.095,-8805.8439,467.4745,5093.8577,-1837.5554,1076.1118,-657.5817,-2116.7838,-1419.0253,-3535.8091000000004
32,375.3275,1029.3751,782.5547,0.0,0.0,0.0,-1002.6332,-8888.3337,487.7429,5056.1687,-1747.6776,1066.7138,-655.2328,-2159.797999999999,-1336.1966,-3495.994599999999
33,380.4336,1032.663,797.1509,0.0,0.0,0.0,-1008.0621,-8833.717,477.3679,5073.0967,-1802.0174,1080.3974,-670.2387,-2081.067,-1391.8586999999998,-3472.9257
34,395.2158,1043.1034,782.8128,0.0,0.0,0.0,-1010.3409,-8874.6307,470.2781,5091.1443,-1792.9997,1074.2124,-656.2589,-2102.4172,-1375.0462000000002,-3477.4634000000005
35,398.4515,1085.3838,807.5209,0.0,0.0,0.0,-988.2097,-8744.6702,468.6818,5047.9329,-1874.6669,1084.4325,-669.2144,-1924.9089999999997,-1459.4488000000001,-3384.3577999999998
36,402.3088,1037.2863,788.2089,0.0,0.0,0.0,-1004.8098,-8732.1459,471.1268,5051.3106,-1868.4153,1084.0876,-674.5101,-1986.7142999999996,-1458.8377999999998,-3445.5520999999994
37,387.8114,1018.8927,800.021,0.0,0.0,0.0,-987.3903,-8805.5271,479.8801,5027.3227,-1797.2526,1075.5968,-667.9263,-2078.9894999999997,-1389.5821,-3468.5715999999993
38,384.7744,1048.0833,799.0183,0.0,0.0,0.0,-991.6009,-8851.8446,473.7758,5028.6294,-1754.9312,1074.2171,-669.2614,-2109.1642999999995,-1349.9755,-3459.1397999999995
39,400.466,1093.45,778.5882,0.0,0.0,0.0,-999.1232,-8937.1098,481.1883,5064.0918,-1672.3766,1069.4401,-648.6646,-2118.4487,-1251.6010999999999,-3370.0498
40,387.0875,1019.9162,794.4046,0.0,0.0,0.0,-998.9396,-8918.9982,483.7521,5082.8319,-1746.0114,1079.3201,-671.5768,-2149.9455000000007,-1338.2681000000002,-3488.213600000001
41,412.0665,1052.0651,809.6904,0.0,0.0,0.0,-1013.3149,-8799.1167,475.0533,5044.5359,-1799.2499,1078.7437,-660.822,-2019.0204000000003,-1381.3282,-3400.3486000000003
42,381.2998,1046.4943,780.0848,0.0,0.0,0.0,-1016.7159,-8778.6655,491.4883,5039.688,-1805.9168,1082.1787,-670.8439,-2056.3261999999986,-1394.5819999999999,-3450.9081999999985
43,381.6293,1027.4448,799.5197,0.0,0.0,0.0,-977.7447,-8898.0867,488.7446,5032.2381,-1728.0067,1070.1158,-660.0111,-2146.2549,-1317.902,-3464.1569
44,407.4252,1012.4532,777.0009,0.0,0.0,0.0,-1006.0097,-8769.8757,470.1333,5067.3341,-1852.8581,1077.8317,-659.8127,-2041.5387,-1434.8391,-3476.3777999999998
45,428.7995,1023.5965,814.8342,0.0,0.0,0.0,-994.0206,-8841.7765,469.9829,5027.2757,-1792.1676,1076.5229,-660.5326,-2071.3082999999997,-1376.1773,-3447.4855999999995
46,388.5837,1036.1372,780.1626,0.0,0.0,0.0,-989.7037,-8829.4545,489.3981,5018.0954,-1760.1061,1075.1526,-664.0445,-2106.7811999999994,-1348.998,-3455.7791999999995
47,403.1515,1072.5888,786.927,0.0,0.0,0.0,-1000.5297,-8840.3091,466.7611,5033.4036,-1740.5312,1072.1995,-656.9435,-2078.006800000001,-1325.2752,-3403.2820000000006
48,365.9744,1063.5976,786.5775,0.0,0.0,0.0,-978.0108,-8805.6362,491.4467,5091.2628,-1840.7127,1087.3148,-671.5211,-1984.7880000000005,-1424.9189999999999,-3409.7070000000003
49,385.7009,1096.6815,792.7512,0.0,0.0,0.0,-1025.032,-8737.4056,478.9663,5029.5346,-1843.2196,1080.5155,-660.0244,-1978.8031,-1422.7285,-3401.5316000000003
50,398.6925,1023.1624,775.2941,0.0,0.0,0.0,-998.0723,-8772.0856,489.6474,5030.6389,-1847.0326,1069.4165,-659.0095,-2052.722600000001,-1436.6255999999998,-3489.3482000000013
51,397.1615,1044.747,782.6892,0.0,0.0,0.0,-995.3186,-8879.0011,475.9628,5005.0724,-1719.675,1066.5106,-656.1451,-2168.6867999999995,-1309.3094999999998,-3477.9963
52,395.8259,1034.9761,770.3165,0.0,0.0,0.0,-992.7791,-8848.7543,478.2599,5025.517,-1756.0637,1081.4558,-666.8806,-2136.638000000001,-1341.4885,-3478.1265000000008
53,409.9296,1030.7428,785.9155,0.0,0.0,0.0,-1008.6342,-8778.9949,478.1433,5024.8456,-1787.447,1077.6097,-666.4164,-2058.0523000000003,-1376.2536999999998,-3434.3060000000005
54,373.6464,1057.8297,793.8201,0.0,0.0,0.0,-1007.742,-8697.8279,471.9331,5021.7747,-1875.3307,1073.8486,-660.2835,-1986.5658999999996,-1461.7656,-3448.3315
55,389.7998,1015.4068,762.4769,0.0,0.0,0.0,-986.6162,-8738.505,466.3943,5042.7992,-1860.9225,1083.1993,-666.613,-2048.2441999999983,-1444.3362,-3492.580399999998
56,413.4516,1032.07,817.2047,0.0,0.0,0.0,-984.7103,-8793.1387,460.385,5012.2751,-1811.6882,1088.6945,-680.1719,-2042.462599999999,-1403.1656,-3445.628199999999
57,400.6871,1033.7541,793.0965,0.0,0.0,0.0,-987.0401,-8932.3826,496.7539,5070.0831,-1738.5922,1080.1281,-668.3446,-2125.0480000000007,-1326.8087,-3451.8567000000007
58,358.0426,1039.2829,780.0372,0.0,0.0,0.0,-997.0689,-8872.0112,488.3416,5050.2876,-1732.6866,1084.5412,-675.2683,-2153.088200000002,-1323.4137,-3476.501900000002
59,385.4342,1072.799,786.2954,0.0,0.0,0.0,-992.6292,-8781.1322,489.2388,5062.9707,-1840.8335,1075.6488,-660.5326,-1977.0232999999998,-1425.7173,-3402.7405999999996
60,406.8018,987.015,796.5344,0.0,0.0,0.0,-1001.8568,-8796.0023,496.0606,5042.1426,-1788.1046,1076.6599,-663.3953,-2069.3047000000006,-1374.8399999999997,-3444.1447000000003
