Frame #,Translational,Rotational,Vibrational,Total
0,-12.97459355,-10.848187749999996,9.096258350000237,-14.725926650000112
1,-12.97459355,-10.830596899999996,8.312123850000365,-15.492470300000157
2,-12.97459355,-10.83805065,2.9403552999999008,-20.87199075000006
3,-12.97459355,-10.82791355,-2.5110193000004344,-26.312930099999946
4,-12.97459355,-10.8180746,8.326136900000233,-15.465934950000289
5,-12.97459355,-10.830000599999996,3.002370500000257,-20.801925500000294
6,-12.97459355,-10.832683949999998,-0.11001734999987534,-23.916996700000162
7,-12.97459355,-10.801080049999994,0.8697035500000432,-22.90597005000015
8,-12.97459355,-10.8085338,4.184833399999796,-19.598293949999807
9,-12.97459355,-10.846398849999998,5.7894767000000265,-18.031515700000064
10,-12.97459355,-10.816882,4.2185243499999885,-19.572056749999483
11,-12.97459355,-10.835665449999995,7.41499049999987,-16.394970350000122
12,-12.97459355,-10.831193200000001,-5.55304375000015,-29.358532349999813
13,-12.97459355,-10.843715499999998,4.769207399999885,-19.048505349999886
14,-12.97459355,-10.82373945,6.544690649999868,-17.253046050000066
15,-12.97459355,-10.807341200000002,4.064678950000012,-19.716659500000112
16,-12.97459355,-10.816285700000002,2.9176959000004565,-20.873183349999707
17,-12.97459355,-10.8079375,2.957647999999768,-20.82458489999997
18,-12.97459355,-10.81002455,7.515765199999969,-16.268852900000027
19,-12.97459355,-10.817180149999997,-3.925741050000102,-27.717216599999574
20,-12.97459355,-10.801378199999997,15.9110729,-7.8646007000004445
21,-12.97459355,-10.818074599999997,10.547056250000228,-13.245313749999994
22,-12.97459355,-10.828211699999999,5.6329479500000765,-18.169857299999926
23,-12.97459355,-10.8371562,4.209579849999983,-19.60216989999988
24,-12.97459355,-10.795117050000002,4.982980949999881,-18.786133350000114
25,-12.97459355,-10.816882000000001,1.526528000000095,-22.264351249999905
26,-12.97459355,-10.840435849999995,1.896234000000181,-21.918795400000178
27,-12.97459355,-10.815391249999998,2.1702338500000273,-21.619750950000267
28,-12.97459355,-10.82373945,2.4931303000000398,-21.304606399999827
29,-12.97459355,-10.865182299999999,-1.0793029999996548,-24.91907885000014
30,-12.97459355,-10.817776450000002,10.932266049999566,-12.859805800000132
31,-12.97459355,-10.812707900000003,10.579852749999876,-13.207448700000157
32,-12.97459355,-10.820161650000003,1.9788215500000597,-21.815933650000197
33,-12.97459355,-10.8121116,14.847571850000026,-8.93853700000026
34,-12.97459355,-10.844311799999998,-1.6678511000003944,-25.48586200000033
35,-12.97459355,-10.820459799999998,2.125511349999993,-21.66954199999968
36,-12.97459355,-10.824932049999997,3.6979544499998944,-20.100974850000227
37,-12.97459355,-10.807341200000002,8.08582799999957,-15.695510450000228
38,-12.97459355,-10.80167635,9.61712640000022,-14.158249050000258
39,-12.97459355,-10.799291149999998,7.561978449999778,-16.211608099999864
40,-12.97459355,-10.819565350000001,4.728659000000047,-19.065499899999658
41,-12.97459355,-10.832683949999996,3.1371342999998113,-20.669546899999794
42,-12.97459355,-10.808533800000001,0.15801949999986675,-23.62510785000022
43,-12.97459355,-10.805552299999997,10.215215299999851,-13.564632400000107
44,-12.97459355,-10.809428249999998,2.3950389499999076,-21.38868470000019
45,-12.97459355,-10.835963599999998,3.3354040499999833,-20.47455680000011
46,-12.97459355,-10.803167099999998,5.699733549999888,-18.0777289500003
47,-12.97459355,-10.806148600000002,9.099239850000139,-14.681502300000083
48,-12.97459355,-10.81121715,3.3401744499998856,-20.44533809999985
49,-12.97459355,-10.81300605,6.643378299999732,-17.143923150000006
50,-12.97459355,-10.8186709,8.746528400000056,-15.046437899999873
51,-12.97459355,-10.8246339,-2.1407169999996967,-25.93934815000018
52,-12.97459355,-10.819267199999997,3.271898100000147,-20.521664500000114
53,-12.97459355,-10.806446749999997,9.192858950000012,-14.588181349999815
54,-12.97459355,-10.802272649999997,7.313917650000125,-16.462948549999574
55,-12.97459355,-10.817180149999997,0.002981500000203141,-23.788494050000054
56,-12.97459355,-10.812707899999996,11.830592000000223,-11.956113149999936
57,-12.97459355,-10.838646949999996,4.006539700000079,-19.80670080000001
58,-12.97459355,-10.82254685,2.862239999999858,-20.934602249999806
59,-12.97459355,-10.814496799999997,7.71701644999985,-16.07147760000008
60,-12.97459355,-10.797204099999998,-1.2104890000002158,-24.981988500000305
61,-12.97459355,-10.7912411,7.976705099999943,-15.788533249999794
62,-12.97459355,-10.80585045,3.8840000500001395,-19.89584765000005
63,-12.97459355,-10.817776450000002,5.520843549999974,-18.27152644999976
64,-12.97459355,-10.8204598,1.2781690499997254,-22.516586149999874
65,-12.97459355,-10.802272649999997,8.622199849999891,-15.154070049999937
66,-12.97459355,-10.81956535,1.1636794500001812,-22.630479450000067
67,-12.97459355,-10.830596899999998,-4.854776449999978,-28.65937060000001
68,-12.97459355,-10.795713350000002,11.87084225000019,-11.898868349999937
69,-12.97459355,-10.805552299999999,14.611437049999985,-9.168708799999784
70,-12.97459355,-10.838945099999997,2.140717000000169,-21.672523499999663
71,-12.97459355,-10.83208765,1.2659448999999867,-22.54073630000004
72,-12.97459355,-10.821056099999998,7.280823000000179,-16.514528499999848
73,-12.97459355,-10.8186709,2.8998069000000335,-20.893159400000158
74,-12.97459355,-10.801974499999996,4.203020549999824,-19.573249350000197
75,-12.97459355,-10.844908099999998,2.017282899999927,-21.801324299999813
76,-12.97459355,-10.836559900000001,3.1612844500001636,-20.64897454999999
77,-12.97459355,-10.821056100000002,3.4346880000002997,-20.360663500000186
78,-12.97459355,-10.8079375,16.6209680500001,-7.16156299999993
79,-12.97459355,-10.832982099999994,11.10906899999987,-12.698208499999872
80,-12.97459355,-10.8234413,4.3980106500003195,-19.399726049999614
81,-12.97459355,-10.836858049999996,3.15293624999995,-20.657919049999947
82,-12.97459355,-10.836559899999996,10.060177300000074,-13.750976149999914
83,-12.97459355,-10.835665449999999,1.3476380000000638,-22.462620999999906
84,-12.97459355,-10.8616045,1.5655856499998109,-22.270314249999828
85,-12.97459355,-10.809726399999997,3.374163550000109,-20.409858250000013
86,-12.97459355,-10.835665449999997,3.567961049999738,-20.241701650000003
87,-12.97459355,-10.8174783,4.398606950000065,-19.393166749999807
88,-12.97459355,-10.805552300000002,4.826154050000138,-18.95369365000031
89,-12.97459355,-10.803465249999997,1.9835919500000188,-21.79446684999978
90,-12.97459355,-10.833280249999998,1.026530449999779,-22.781343349999823
91,-12.97459355,-10.81121715,18.346063950000115,-5.439746750000275
92,-12.97459355,-10.825826499999996,7.203602149999988,-16.596519749999914
93,-12.97459355,-10.84282105,4.269507999999963,-19.547310299999644
94,-12.97459355,-10.830895049999999,3.2250885500001125,-20.580400050000023
95,-12.97459355,-10.781700299999999,8.350883350000068,-15.405112349999925
96,-12.97459355,-10.801080050000001,7.391138500000157,-16.384236950000037
97,-12.97459355,-10.812707900000001,0.8318384999998791,-22.95546294999992
98,-12.97459355,-10.814496799999999,0.31365380000008614,-23.475138399999757


