Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,384.1913,1047.7894,782.6968,0.0,0.0,0.0,-982.3689,-8989.6086,454.0867,5336.652,-1704.7386,53.02582056,-1966.5612999999994,-1651.7127794399998,-3618.2740794399992
1,365.8149,991.1923,793.8059,0.0,0.0,0.0,-1011.9428,-8945.4793,462.5742,5382.5417,-1748.0305,53.8425,-1961.4931000000015,-1694.188,-3655.681100000001
2,368.7869,1028.845,780.2872,0.0,0.0,0.0,-986.6441,-8925.4339,468.4301,5345.4008,-1754.8554,54.628101359999995,-1920.3280000000004,-1700.2272986399998,-3620.5552986400003
3,375.8175,1036.0238,782.0941,0.0,0.0,0.0,-995.3849,-8947.8463,464.2582,5370.2114,-1768.6308,53.58753936,-1914.8261999999986,-1715.04326064,-3629.8694606399986
4,410.6571,1027.8205,790.5581,0.0,0.0,0.0,-941.6342,-9064.7569,482.4967,5379.688,-1700.7366,55.65544056,-1915.1707000000006,-1645.08115944,-3560.2518594400008
5,408.7285,1064.4982,746.6701,0.0,0.0,0.0,-969.6655,-8935.1523,463.0769,5362.1855,-1814.4928,55.874161439999995,-1859.6586000000007,-1758.61863856,-3618.2772385600006
6,407.5468,1064.2355,755.9908,0.0,0.0,0.0,-987.7728,-8952.6469,464.6048,5393.8785,-1769.1704,55.12059216,-1854.1632999999993,-1714.04980784,-3568.2131078399993
7,387.0363,1016.5697,786.0168,0.0,0.0,0.0,-986.4125,-8924.1302,471.7412,5357.1203,-1770.6675,56.46514824,-1892.058399999999,-1714.20235176,-3606.260751759999
8,395.9944,1026.9149,776.025,0.0,0.0,0.0,-974.0321,-9041.6326,454.6205,5359.9313,-1668.3498,55.44650952,-2002.1786000000002,-1612.90329048,-3615.0818904800003
9,381.4489,1010.9915,776.0972,0.0,0.0,0.0,-961.0334,-8927.6516,465.8025,5381.6647,-1820.9561,57.6802188,-1872.6801999999989,-1763.2758812000002,-3635.956081199999
10,402.5333,1043.2674,788.4164,0.0,0.0,0.0,-978.907,-9043.4787,462.6613,5381.7841,-1689.8391,54.7152552,-1943.7232000000004,-1635.1238448,-3578.8470448000007
11,390.0644,987.6549,767.6096,0.0,0.0,0.0,-965.9813,-8971.5561,479.1078,5376.4681,-1767.4556,55.63360872,-1936.6326,-1711.82199128,-3648.45459128
12,373.901,1045.0176,771.4424,0.0,0.0,0.0,-959.7844,-9036.4556,482.9988,5353.7476,-1685.2437,54.92439792,-1969.132599999999,-1630.31930208,-3599.451902079999
13,402.7211,1033.9956,777.1286,0.0,0.0,0.0,-956.5022,-9053.415,453.7499,5341.9571,-1660.6689,56.39696568,-2000.3649000000014,-1604.27193432,-3604.636834320001
14,417.8176,1050.241,775.9019,0.0,0.0,0.0,-998.4955,-8898.682,463.2743,5328.5287,-1788.1578,54.97090848,-1861.4140000000007,-1733.18689152,-3594.6008915200005
15,396.8765,1004.4646,790.4728,0.0,0.0,0.0,-978.5965,-8874.5952,478.8743,5376.0834,-1857.435,57.45487104,-1806.4200999999994,-1799.98012896,-3606.4002289599994
16,381.6464,1000.6506,784.746,0.0,0.0,0.0,-979.3562,-8934.2362,467.3217,5346.7109,-1760.9537,56.34651528,-1932.5167999999985,-1704.60718472,-3637.1239847199986
17,389.2066,1016.8136,766.1066,0.0,0.0,0.0,-975.2172,-8988.2261,461.1148,5337.0934,-1712.0712,55.640246399999995,-1993.1082999999999,-1656.4309536,-3649.5392536000004
18,382.3975,1001.3104,771.1578,0.0,0.0,0.0,-964.6723,-9062.5877,463.0153,5367.0907,-1661.4749,54.34797096,-2042.2883000000002,-1607.12692904,-3649.41522904
19,371.3416,1045.5597,771.0568,0.0,0.0,0.0,-975.9825,-9098.3612,465.0746,5364.005,-1593.6351,52.84473264,-2057.3059999999996,-1540.79036736,-3598.0963673599995
20,347.5645,1062.5186,776.8477,0.0,0.0,0.0,-963.0824,-9109.3419,475.8444,5389.6336,-1605.6519,54.58239504,-2020.0154999999995,-1551.0695049600001,-3571.0850049599994
