Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-3.019806626980426e-14,-8.526512829121202e-14,-1.4210854715202004e-14,0.0,0.0,0.0,-24.430800000000016,-43.73130000000015,0.0,-2.8421709430404007e-13,65.12229999999992,-6.364604160000008,-68.16210000000046,58.75769583999986,-9.404404160000823
1,-9.999999995535802e-05,-3.552713678800501e-14,-3.907985046680551e-14,0.0,0.0,0.0,-32.59509999999995,-32.81580000000021,8.881784197001252e-15,2.8421709430404007e-13,52.62230000000007,-6.160042080000003,-65.41099999999958,46.46225792000014,-18.94874207999942
2,0.0,0.00010000000000331966,-3.552713678800501e-14,0.0,0.0,0.0,-30.484200000000072,-36.54549999999993,9.99999999766743e-05,-2.8421709430404007e-13,56.76250000000017,-6.282173519999998,-67.02950000000058,50.480326480000166,-16.549173520000664
3,-2.4868995751603507e-14,3.552713678800501e-15,0.00010000000001753051,0.0,0.0,0.0,-29.32390000000001,-33.19559999999893,-2.3092638912203256e-14,-9.999999974752427e-05,55.02690000000018,-6.006173760000006,-62.51949999999849,49.02072624000017,-13.498773759998528
4,8.881784197001252e-15,7.105427357601002e-14,3.552713678800501e-14,0.0,0.0,0.0,-25.96690000000007,-39.630400000000265,1.2434497875801753e-14,0.0,62.018400000000035,-6.114863519999998,-65.59730000000101,55.90353648,-9.693763520000772
5,0.00010000000003707044,-0.00010000000007792664,0.00010000000004950493,0.0,0.0,0.0,-26.332499999999968,-39.239800000000386,2.842170943040401e-14,-2.8421709430404007e-13,52.34740000000001,-6.021239760000002,-65.57220000000078,46.326160239999965,-19.246039760001025
6,7.105427357601002e-15,6.750155989720952e-14,-9.947598300641403e-14,0.0,0.0,0.0,-29.317300000000028,-25.659000000000503,-1.0658141036401503e-14,3.410605131648481e-13,50.390599999999985,-6.022220400000005,-54.976300000001686,44.36837959999997,-10.60792040000149
7,-9.999999999354969e-05,1.0658141036401503e-14,9.999999998555609e-05,0.0,0.0,0.0,-38.86420000000007,-29.930999999999145,5.329070518200751e-15,0.00010000000020227162,53.5266,-6.34740912,-68.79509999999789,47.179190880000164,-21.615909119998406
8,3.552713678800501e-15,7.105427357601002e-14,3.907985046680551e-14,0.0,0.0,0.0,-29.011899999999997,-23.076399999999637,0.00010000000002285958,-4.547473508864641e-13,43.30500000000002,-5.897464560000003,-52.08819999999983,37.407535439999926,-14.680664559999428
9,0.00010000000003262954,1.6342482922482304e-13,1.0658141036401503e-14,0.0,0.0,0.0,-29.782400000000003,-23.980999999999852,-0.00010000000001753051,3.979039320256561e-13,45.4315000000001,-5.818002480000002,-53.76339999999857,39.613497520000095,-14.149902479998701
