Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,394.3128,1042.9998,790.6095,0.0,0.0,0.0,-998.3911,-8940.3789,466.4786,5373.0465,-1741.788,1046.8452,-654.7481,-1871.322799999999,-1349.6909,-3221.0136999999986
1,381.4289,1005.0097,789.0555,0.0,0.0,0.0,-978.7779,-8937.3054,452.0883,5379.2872,-1771.1223,1051.0268,-656.8744,-1909.2136999999993,-1376.9699,-3286.1835999999994
2,377.7861,1040.281,790.8457,0.0,0.0,0.0,-1005.6566,-8993.1923,458.5286,5369.471,-1705.3545,1049.2597,-659.2166,-1961.9365000000016,-1315.3113999999998,-3277.247900000001
3,383.822,1031.1074,797.9835,0.0,0.0,0.0,-981.7862,-8976.479,483.2931,5441.3193,-1780.6687,1055.6242,-666.1775,-1820.7398999999987,-1391.222,-3211.9618999999984
4,388.8786,1035.341,773.9568,0.0,0.0,0.0,-980.638,-8995.9201,455.939,5382.3375,-1698.958,1068.9109,-672.1029,-1940.1052,-1302.15,-3242.2551999999996
5,404.2957,1023.7324,796.8938,0.0,0.0,0.0,-982.7896,-8990.8179,458.6173,5379.8244,-1699.3644,1061.247,-663.2247,-1910.2438999999995,-1301.3420999999998,-3211.5859999999993
6,365.9823,1097.7269,771.8994,0.0,0.0,0.0,-953.7036,-9081.7131,471.179,5379.45,-1634.084,1054.2634,-664.8992,-1949.1791000000012,-1244.7197999999999,-3193.898900000001
7,425.9758,1030.8563,785.9083,0.0,0.0,0.0,-960.4204,-8954.4278,463.7384,5347.493,-1738.3213,1064.5687,-673.5062,-1860.8763999999992,-1347.2588,-3208.135199999999
8,427.6982,990.0886,787.88,0.0,0.0,0.0,-974.2616,-8935.3692,472.3436,5383.4414,-1741.2301,1063.4299,-665.0221,-1848.1789999999992,-1342.8222999999998,-3191.001299999999
9,391.3213,1056.7344,777.3379,0.0,0.0,0.0,-979.0873,-8863.6229,463.6568,5374.2777,-1821.1797,1060.4532,-677.3986,-1779.3821000000007,-1438.1251,-3217.5072000000005
10,390.1695,1003.3015,765.6314,0.0,0.0,0.0,-977.9839,-8876.6853,462.5742,5367.2326,-1824.3716,1059.8531,-672.4053,-1865.7599999999993,-1436.9238,-3302.6837999999993
11,368.9353,973.2539,765.0117,0.0,0.0,0.0,-974.119,-8891.9648,464.7827,5362.8022,-1792.5842,1069.4779,-682.0583,-1931.2980000000007,-1405.1646,-3336.462600000001
12,386.4212,1005.8482,765.8155,0.0,0.0,0.0,-948.0707,-8893.8522,460.347,5374.5592,-1818.2644,1067.4226,-682.726,-1848.9317999999994,-1433.5677999999998,-3282.4995999999996
13,382.5099,1046.2835,745.3017,0.0,0.0,0.0,-968.6051,-8853.4945,478.3147,5371.5675,-1853.1841,1068.9818,-676.4021,-1798.122300000001,-1460.6044,-3258.726700000001
14,369.5068,1045.9482,793.5943,0.0,0.0,0.0,-943.7072,-8818.2508,479.7561,5391.6119,-1908.7849,1078.8618,-693.5273,-1681.5407000000005,-1523.4504000000002,-3204.9911
15,418.0846,1047.8758,773.5336,0.0,0.0,0.0,-986.7881,-8724.5316,473.2593,5372.2859,-1943.2227,1063.085,-664.2433,-1626.2805000000008,-1544.3809999999999,-3170.661500000001
